,Unnamed: 0,PLSAM,SAMPN,PERNO,PLANO,ORIG_HOME,HHSIZE,DEST_HOME,TOUR_PURP,OTPURP,DTPURP,OTPURP_AGG,DTPURP_AGG,DTPURP2,LTMODE_AGG,MODE_SAMP,TOTTR,TRPDUR,TRPDIST_HN,TRPDUR_HN,OZIP,DZIP,HZIP,DNYC,GEO_GROUP1,GEO_GROUP2_O,GEO_GROUP3_O,PMODE,PMODE1,PAMODE,PMODE_R,PMODE_R2,PMODE_R3,WORK_PURP,WORKTRIP,TOD_R,TOD_R1,TOTTR_R,TRPDUR_R,TRIPDIST_R1,TRIPDIST_R2,INCOM_R,HHVEH_R
76004,76004,35147060110,3514706,1,10,0,2,1,6,26,3,9,0,0,1.0,9.0,1,8,1.33,3.56,11756,11756,11756,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,1,2.0,3.0,2,2
76005,76005,35147060202,3514706,2,2,1,2,0,1,3,9,0,1,0,7.1,1.1,1,85,31.17,62.4,11756,10016,11756,1,3,2,1,6,3,2.0,2,2,2,1,1,1,1,1,4,6.0,6.0,2,2
76006,76006,35147060205,3514706,2,5,0,2,1,1,9,3,1,0,0,7.1,1.1,1,107,31.14,60.23,10016,11756,11756,0,3,1,1,6,3,4.0,2,2,2,1,1,3,3,1,5,6.0,6.0,2,2
76007,76007,35147170102,3514717,1,2,1,4,0,4,5,5,4,4,0,2.1,9.0,3,5,1.75,6.8,11518,11563,11518,0,3,2,1,19,11,,1,1,1,2,2,1,1,3,1,1.0,2.0,4,3
76008,76008,35147170103,3514717,1,3,0,4,1,4,5,1,4,0,3,1.0,9.0,1,5,1.75,6.85,11563,11518,11518,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,1,1.0,2.0,4,3
76009,76009,35147170104,3514717,1,4,1,4,0,1,1,14,0,1,0,2.1,9.0,2,33,17.89,40.71,11518,11735,11518,0,3,2,1,19,11,,1,1,1,1,1,2,2,2,3,5.0,6.0,4,3
76010,76010,35147170105,3514717,1,5,0,4,1,1,14,1,1,0,3,2.1,9.0,2,30,17.63,40.23,11735,11518,11518,0,3,2,1,19,11,,1,1,1,1,1,2,2,2,3,5.0,6.0,4,3
76011,76011,35147170106,3514717,1,6,1,4,0,4,1,6,0,4,0,1.0,9.0,1,5,1.75,6.8,11518,11563,11518,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,1.0,2.0,4,3
76012,76012,35147170107,3514717,1,7,0,4,1,4,6,1,4,0,3,2.1,9.0,2,4,1.75,6.85,11563,11518,11518,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,1,1.0,2.0,4,3
76013,76013,35147170202,3514717,2,2,1,4,0,1,3,9,0,1,0,1.0,9.0,1,10,3.41,10.18,11518,11557,11518,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,2,2.0,3.0,4,3
76014,76014,35147170203,3514717,2,3,0,4,1,1,9,3,1,0,0,1.0,9.0,1,10,3.41,10.25,11557,11518,11518,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,2,2.0,3.0,4,3
76015,76015,35147170302,3514717,3,2,1,4,0,3,3,12,0,3,21,2.2,9.0,3,5,1.75,6.8,11518,11563,11518,0,3,2,1,17,10,,1,1,1,2,2,1,1,3,1,1.0,2.0,4,3
76016,76016,35147170303,3514717,3,3,0,4,1,3,12,3,3,0,0,2.2,9.0,2,5,1.75,6.85,11563,11518,11518,0,3,2,1,17,10,,1,1,1,2,2,3,3,2,1,1.0,2.0,4,3
76017,76017,35147170402,3514717,4,2,1,4,0,3,3,12,0,3,21,2.2,9.0,3,5,1.75,6.8,11518,11563,11518,0,3,2,1,17,10,,1,1,1,2,2,1,1,3,1,1.0,2.0,4,3
76018,76018,35147170403,3514717,4,3,0,4,1,3,12,3,3,0,0,2.2,9.0,2,4,1.75,6.85,11563,11518,11518,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,1,1.0,2.0,4,3
76019,76019,35147210102,3514721,1,2,1,2,0,9,3,11,0,9,0,1.0,9.0,1,5,2.5,5.8,11756,11756,11756,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,1,1.0,,4,3
76020,76020,35147210103,3514721,1,3,0,2,0,9,11,8,9,6,0,1.0,9.0,1,5,2.42,5.66,11756,11756,11756,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,1.0,1.0,4,3
76021,76021,35147210104,3514721,1,4,0,2,0,9,8,19,6,6,0,1.0,9.0,1,19,2.5,5.6,11756,11714,11756,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,2.0,3.0,4,3
76022,76022,35147210106,3514721,1,6,0,2,1,9,19,3,6,0,0,1.0,9.0,1,5,2.55,5.97,11714,11756,11756,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,2.0,3.0,4,3
76023,76023,35147210107,3514721,1,7,1,2,0,9,3,20,0,6,0,1.0,9.0,1,2,0.44,0.0,11756,11756,11756,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,1.0,1.0,4,3
76024,76024,35147210108,3514721,1,8,0,2,0,9,20,6,6,4,0,1.0,9.0,1,5,1.25,3.27,11756,11756,11756,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,1.0,1.0,4,3
76025,76025,35147210109,3514721,1,9,0,2,0,9,6,23,4,9,0,2.1,9.0,2,8,1.43,3.73,11756,11756,11756,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,1,1.0,2.0,4,3
76026,76026,35147210110,3514721,1,10,0,2,0,9,23,5,9,4,0,2.1,9.0,2,5,1.43,3.73,11756,11756,11756,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,1,1.0,2.0,4,3
76027,76027,35147210111,3514721,1,11,0,2,0,9,5,16,4,5,0,1.0,9.0,1,4,2.17,5.01,11756,11756,11756,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,1.0,1.0,4,3
76028,76028,35147210112,3514721,1,12,0,2,1,9,16,3,5,0,0,1.0,9.0,1,5,0.44,0.0,11756,11756,11756,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,1.0,1.0,4,3
76029,76029,35147210202,3514721,2,2,1,2,0,9,3,23,0,9,0,1.0,9.0,1,11,2.5,5.8,11756,11756,11756,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,2,1.0,,4,3
76030,76030,35147210203,3514721,2,3,0,2,0,9,23,23,9,9,23,8.1,11.0,1,4,0.44,0.0,11756,11756,11756,0,3,2,1,23,13,,5,3,97,2,2,1,1,1,1,1.0,1.0,4,3
76031,76031,35147210204,3514721,2,4,0,2,1,9,23,3,9,0,0,1.0,9.0,1,6,2.42,5.66,11756,11756,11756,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,1.0,,4,3
76039,76039,35147760102,3514776,1,2,1,4,0,1,3,9,0,1,10,1.0,9.0,1,25,12.25,19.52,11714,11729,11714,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,3,4.0,5.0,2,2
76040,76040,35147760103,3514776,1,3,0,4,0,1,9,17,1,5,0,1.0,9.0,1,2,1.62,5.25,11729,11729,11714,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,1,1.0,2.0,2,2
76041,76041,35147760104,3514776,1,4,0,4,0,1,17,16,5,5,0,1.0,9.0,1,13,0.93,2.48,11729,11729,11714,0,3,2,1,19,11,,1,1,1,1,2,2,2,1,2,1.0,2.0,2,2
76042,76042,35147760105,3514776,1,5,0,4,0,1,16,14,5,1,0,1.0,9.0,1,1,0.55,0.0,11729,11729,11714,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,1,1.0,1.0,2,2
76043,76043,35147760106,3514776,1,6,0,4,0,1,14,16,1,5,0,1.0,9.0,1,2,0.55,0.0,11729,11729,11714,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,1,1.0,1.0,2,2
76044,76044,35147760107,3514776,1,7,0,4,0,1,16,9,5,1,10,1.0,9.0,1,12,2.33,5.9,11729,11729,11714,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,2,2.0,3.0,2,2
76045,76045,35147760108,3514776,1,8,0,4,1,1,9,3,1,0,0,1.0,9.0,1,54,11.72,19.21,11729,11714,11714,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,4,4.0,5.0,2,2
76046,76046,35147760109,3514776,1,9,1,4,0,5,3,16,0,5,0,1.0,9.0,1,2,1.51,3.64,11714,11714,11714,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,1,1.0,1.0,2,2
76047,76047,35147760110,3514776,1,10,0,4,1,5,16,3,5,0,0,1.0,9.0,1,5,1.61,4.09,11714,11714,11714,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,1,1.0,1.0,2,2
76048,76048,35147760202,3514776,2,2,1,4,0,1,3,9,0,1,10,1.0,9.0,1,35,31.37,56.38,11714,11105,11714,1,3,2,1,19,11,,1,1,1,1,1,5,4,1,3,6.0,6.0,2,2
76049,76049,35147760203,3514776,2,3,0,4,1,1,9,3,1,0,0,1.0,9.0,1,80,31.51,57.39,11105,11714,11714,0,3,1,1,19,11,,1,1,1,1,1,3,3,1,4,6.0,6.0,2,2
76069,76069,35148580102,3514858,1,2,0,3,0,6,27,8,8,6,0,1.0,9.0,1,97,66.99,79.26,12603,10475,11801,1,3,3,2,19,11,,1,1,1,2,2,1,1,1,5,6.0,6.0,4,2
76070,76070,35148580103,3514858,1,3,0,3,1,6,8,3,6,0,0,1.0,9.0,1,62,28.93,45.72,10475,11801,11801,0,3,1,1,19,11,,1,1,1,2,2,1,1,1,4,5.0,6.0,4,2
76071,76071,35148580104,3514858,1,4,1,3,0,1,3,9,0,1,10,1.0,9.0,1,13,3.69,11.01,11801,11791,11801,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,2,3.0,4.0,4,2
76072,76072,35148580105,3514858,1,5,0,3,0,1,9,17,1,5,0,1.0,9.0,1,5,4.59,11.36,11791,11753,11801,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,1,3.0,4.0,4,2
76073,76073,35148580106,3514858,1,6,0,3,1,1,17,3,5,0,0,1.0,9.0,1,8,3.66,9.77,11753,11801,11801,0,3,2,1,19,11,,1,1,1,1,2,2,2,1,1,2.0,3.0,4,2
76074,76074,35148580107,3514858,1,7,1,3,0,6,3,22,0,6,0,1.0,9.0,1,3,0.83,2.24,11801,11803,11801,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,1.0,1.0,4,2
76075,76075,35148580108,3514858,1,8,0,3,1,6,22,3,6,0,0,1.0,9.0,1,4,0.83,2.23,11803,11801,11801,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,1,1.0,1.0,4,2
76076,76076,35148580109,3514858,1,9,1,3,0,4,3,6,0,4,0,1.0,9.0,1,7,1.2,4.01,11801,11801,11801,0,3,2,1,19,11,,1,1,1,2,2,4,4,1,1,2.0,3.0,4,2
76077,76077,35148580110,3514858,1,10,0,3,0,4,6,5,4,4,0,2.1,9.0,3,5,1.2,4.01,11801,11801,11801,0,3,2,1,19,11,,1,1,1,2,2,4,4,3,1,2.0,3.0,4,2
76078,76078,35148580111,3514858,1,11,0,3,1,4,5,3,4,0,0,2.1,9.0,2,1,0.44,0.0,11801,11801,11801,0,3,2,1,19,11,,1,1,1,2,2,4,4,2,1,1.0,1.0,4,2
76079,76079,35148580202,3514858,2,2,1,3,0,1,3,9,0,1,0,1.0,9.0,1,19,10.09,20.38,11801,11530,11801,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,2,4.0,5.0,4,2
76080,76080,35148580203,3514858,2,3,0,3,1,1,9,3,1,0,0,1.0,9.0,1,25,9.09,20.32,11530,11801,11801,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,3,4.0,5.0,4,2
76081,76081,35148580205,3514858,2,5,1,3,0,4,3,6,0,4,0,2.1,9.0,2,2,0.44,0.0,11801,11801,11801,0,3,2,1,19,11,,1,1,1,2,2,3,3,2,1,1.0,1.0,4,2
76082,76082,35148580206,3514858,2,6,0,3,0,4,6,5,4,4,0,2.1,9.0,3,7,1.2,4.01,11801,11801,11801,0,3,2,1,19,11,,1,1,1,2,2,3,3,3,1,2.0,3.0,4,2
76083,76083,35148580207,3514858,2,7,0,3,1,4,5,3,4,0,0,1.0,9.0,1,4,1.2,4.01,11801,11801,11801,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,1,2.0,3.0,4,2
76084,76084,35148580302,3514858,3,2,1,3,0,3,3,12,0,3,0,9.0,7.0,1,20,2.67,7.79,11801,11801,11801,0,3,2,1,1,1,,3,2,2,2,2,1,1,1,3,2.0,3.0,4,2
76085,76085,35148580304,3514858,3,4,0,3,1,3,12,3,3,0,0,9.0,7.0,1,13,2.71,8.12,11801,11801,11801,0,3,2,1,1,1,,3,2,2,2,2,2,2,1,2,2.0,3.0,4,2
76086,76086,35148580306,3514858,3,6,1,3,0,5,3,17,0,5,0,8.1,11.0,2,5,0.83,2.24,11801,11803,11801,0,3,2,1,23,13,,5,3,97,2,2,2,2,2,1,1.0,1.0,4,2
76087,76087,35148580307,3514858,3,7,0,3,1,5,17,3,5,0,0,8.1,11.0,1,3,0.83,2.23,11803,11801,11801,0,3,2,1,23,13,,5,3,97,2,2,2,2,1,1,1.0,1.0,4,2
76088,76088,35148580308,3514858,3,8,1,3,0,9,3,24,0,9,27,8.2,10.0,4,1,0.44,0.0,11801,11801,11801,0,3,2,1,21,12,,5,3,97,2,2,2,2,4,1,1.0,1.0,4,2
76089,76089,35148580309,3514858,3,9,0,3,1,9,24,3,9,0,0,8.2,10.0,1,1,0.44,0.0,11801,11801,11801,0,3,2,1,21,12,,5,3,97,2,2,3,3,1,1,1.0,1.0,4,2
76090,76090,35148580310,3514858,3,10,1,3,0,9,3,6,0,4,0,2.2,9.0,2,2,0.44,0.0,11801,11801,11801,0,3,2,1,17,10,,1,1,1,2,2,3,3,2,1,1.0,1.0,4,2
76091,76091,35148580311,3514858,3,11,0,3,0,9,6,23,4,9,5,2.2,9.0,3,7,1.2,4.01,11801,11801,11801,0,3,2,1,17,10,,1,1,1,2,2,3,3,3,1,2.0,3.0,4,2
76092,76092,35148580312,3514858,3,12,0,3,0,9,23,6,9,4,0,2.2,9.0,3,5,1.2,4.01,11801,11801,11801,0,3,2,1,17,10,,1,1,1,2,2,4,4,3,1,2.0,3.0,4,2
76093,76093,35148580313,3514858,3,13,0,3,1,9,6,3,4,0,0,2.2,9.0,2,1,0.44,0.0,11801,11801,11801,0,3,2,1,17,10,,1,1,1,2,2,4,4,2,1,1.0,1.0,4,2
76102,76102,35149460102,3514946,1,2,1,3,1,0,3,3,0,0,0,1.0,9.0,1,20,0.34,0.0,11753,11753,11801,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,3,1.0,2.0,9,3
76103,76103,35149700102,3514970,1,2,1,2,0,1,3,9,0,1,0,1.0,9.0,1,20,17.31,35.04,11701,11530,11758,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,2,1
76104,76104,35149700103,3514970,1,3,0,2,1,1,9,3,1,0,0,1.0,9.0,1,30,17.07,33.82,11530,11701,11758,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,3,5.0,6.0,2,1
76135,76135,35150000102,3515000,1,2,1,2,0,1,3,9,0,1,10,1.0,9.0,1,20,8.43,21.68,11756,11747,11756,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,3,4.0,5.0,4,2
76136,76136,35150000103,3515000,1,3,0,2,1,1,9,3,1,0,0,1.0,9.0,1,25,8.82,21.72,11747,11756,11756,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,3,4.0,5.0,4,2
76137,76137,35150000104,3515000,1,4,1,2,0,5,3,17,0,5,0,1.0,9.0,1,23,3.9,8.9,11756,11758,11756,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,3,2.0,3.0,4,2
76138,76138,35150000105,3515000,1,5,0,2,1,5,17,3,5,0,0,1.0,9.0,1,15,4.15,8.73,11758,11756,11756,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,2,2.0,3.0,4,2
76139,76139,35150000202,3515000,2,2,1,2,0,1,3,9,0,1,10,1.0,9.0,1,5,2.33,5.79,11756,11801,11756,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,1,2.0,3.0,4,2
76140,76140,35150000203,3515000,2,3,0,2,1,1,9,3,1,0,0,1.0,9.0,1,10,3.77,9.79,11801,11756,11756,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,2,2.0,3.0,4,2
76141,76141,35150000204,3515000,2,4,1,2,0,9,3,26,0,9,0,7.1,1.1,2,100,31.62,65.34,11756,10001,11756,1,3,2,1,6,3,2.0,2,2,2,2,2,2,2,2,5,6.0,6.0,4,2
76142,76142,35150000206,3515000,2,6,0,2,1,9,26,3,9,0,0,7.1,1.1,2,65,31.64,63.82,10001,11756,11756,0,3,1,1,6,3,,2,2,2,2,2,4,4,2,4,6.0,6.0,4,2
76158,76158,35150840102,3515084,1,2,1,4,0,1,3,9,0,1,0,7.1,1.1,1,70,31.37,73.28,11710,10007,11710,1,3,2,1,6,3,2.0,2,2,2,1,1,1,1,1,4,6.0,6.0,4,2
76159,76159,35150840106,3515084,1,6,0,4,0,1,9,11,1,9,0,7.1,1.1,1,84,28.23,73.39,10007,11710,11710,0,3,1,1,6,3,4.0,2,2,2,1,1,2,2,1,4,6.0,6.0,4,2
76160,76160,35150840110,3515084,1,10,0,4,1,1,11,3,9,0,0,1.0,9.0,1,2,0.65,0.0,11710,11710,11710,0,3,2,1,19,11,,1,1,1,1,2,3,3,1,1,1.0,2.0,4,2
76161,76161,35150840111,3515084,1,11,1,4,0,9,3,11,0,9,0,1.0,9.0,1,3,0.65,0.0,11710,11710,11710,0,3,2,1,19,11,,1,1,1,2,2,4,4,1,1,1.0,2.0,4,2
76162,76162,35150840112,3515084,1,12,0,4,1,9,11,3,9,0,0,1.0,9.0,1,3,0.65,0.0,11710,11710,11710,0,3,2,1,19,11,,1,1,1,2,2,4,4,1,1,1.0,2.0,4,2
76163,76163,35150840202,3515084,2,2,1,4,0,1,3,9,0,1,0,1.0,9.0,1,12,2.52,6.78,11710,11566,11710,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,2,2.0,3.0,4,2
76164,76164,35150840204,3515084,2,4,0,4,1,1,9,3,1,0,0,1.0,9.0,1,14,2.52,6.72,11566,11710,11710,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,2,2.0,3.0,4,2
76165,76165,35150840302,3515084,3,2,1,4,0,3,3,12,0,3,0,9.0,7.0,2,15,0.65,0.0,11710,11710,11710,0,3,2,1,1,1,,3,2,2,2,2,1,1,2,2,1.0,1.0,4,2
76166,76166,35150840304,3515084,3,4,0,4,1,3,12,3,3,0,0,9.0,7.0,1,12,0.65,0.0,11710,11710,11710,0,3,2,1,1,1,,3,2,2,2,2,2,2,1,2,1.0,1.0,4,2
76167,76167,35150840402,3515084,4,2,1,4,0,9,3,26,0,9,0,2.2,9.0,2,10,0.65,0.0,11710,11710,11710,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,2,1.0,2.0,4,2
76168,76168,35150840403,3515084,4,3,0,4,1,9,26,3,9,0,0,2.2,9.0,2,8,0.65,0.0,11710,11710,11710,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,1,1.0,2.0,4,2
76169,76169,35150840404,3515084,4,4,1,4,0,9,3,24,0,9,0,2.2,9.0,3,5,0.65,0.0,11710,11710,11710,0,3,2,1,17,10,,1,1,1,2,2,2,2,3,1,1.0,1.0,4,2
76170,76170,35150840405,3515084,4,5,0,4,1,9,24,3,9,0,0,2.2,9.0,3,5,0.65,0.0,11710,11710,11710,0,3,2,1,17,10,,1,1,1,2,2,2,2,3,1,1.0,1.0,4,2
76180,76180,35151180102,3515118,1,2,1,3,0,4,3,17,0,5,0,2.1,9.0,2,5,1.56,5.26,11801,11803,11801,0,3,2,1,19,11,,1,1,1,2,2,1,1,2,1,2.0,3.0,3,2
76181,76181,35151180103,3515118,1,3,0,3,0,4,17,5,5,4,0,2.1,9.0,2,4,3.09,8.82,11803,11801,11801,0,3,2,1,19,11,,1,1,1,2,2,1,1,2,1,2.0,3.0,3,2
76182,76182,35151180104,3515118,1,4,0,3,1,4,5,3,4,0,0,1.0,9.0,1,4,1.75,6.36,11801,11801,11801,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,1,2.0,3.0,3,2
76183,76183,35151180105,3515118,1,5,1,3,0,9,3,25,0,9,0,1.0,9.0,1,10,1.56,5.26,11801,11803,11801,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,2,2.0,3.0,3,2
76184,76184,35151180106,3515118,1,6,0,3,1,9,25,3,9,0,0,1.0,9.0,1,10,1.55,5.2,11803,11801,11801,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,2.0,3.0,3,2
76185,76185,35151180107,3515118,1,7,1,3,0,7,3,21,0,7,0,1.0,9.0,1,15,3.16,9.4,11801,11545,11801,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,2.0,3.0,3,2
76186,76186,35151180108,3515118,1,8,0,3,1,7,21,3,7,0,0,1.0,9.0,1,10,3.34,9.7,11545,11801,11801,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,2.0,3.0,3,2
76187,76187,35151180109,3515118,1,9,1,3,0,5,3,17,0,5,0,2.1,9.0,2,23,9.61,18.47,11801,11746,11801,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,3,4.0,5.0,3,2
76188,76188,35151180110,3515118,1,10,0,3,1,5,17,3,5,0,0,2.1,9.0,2,18,9.53,17.51,11746,11801,11801,0,3,2,1,19,11,,1,1,1,2,2,3,3,2,2,4.0,5.0,3,2
76189,76189,35151180202,3515118,2,2,1,3,0,1,3,21,0,7,0,1.0,9.0,1,5,1.56,5.26,11801,11803,11801,0,3,2,1,19,11,,1,1,1,1,2,1,1,1,1,2.0,3.0,3,2
76190,76190,35151180203,3515118,2,3,0,3,0,1,21,9,7,1,0,7.1,1.1,1,110,31.12,62.88,11803,11201,11801,1,3,2,1,6,3,2.0,2,2,2,1,1,1,1,1,5,6.0,6.0,3,2
76191,76191,35151180207,3515118,2,7,0,3,1,1,9,3,1,0,0,7.1,1.1,1,160,28.78,58.77,11201,11801,11801,0,3,1,1,6,3,4.0,2,2,2,1,1,3,3,1,5,6.0,6.0,3,2
76192,76192,35151180302,3515118,3,2,1,3,0,3,3,17,0,5,0,2.2,9.0,2,5,1.56,5.26,11801,11803,11801,0,3,2,1,17,10,,1,1,1,2,2,1,1,2,1,2.0,3.0,3,2
76193,76193,35151180303,3515118,3,3,0,3,0,3,17,12,5,3,0,2.2,9.0,2,4,3.09,8.82,11803,11801,11801,0,3,2,1,17,10,,1,1,1,2,2,1,1,2,1,2.0,3.0,3,2
76194,76194,35151180304,3515118,3,4,0,3,1,3,12,3,3,0,0,9.0,7.0,1,20,1.75,6.36,11801,11801,11801,0,3,2,1,1,1,,3,2,2,2,2,2,2,1,3,2.0,3.0,3,2
76195,76195,35151180305,3515118,3,5,1,3,0,5,3,17,0,5,0,2.2,9.0,2,23,9.61,18.47,11801,11746,11801,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,3,4.0,5.0,3,2
76196,76196,35151180306,3515118,3,6,0,3,1,5,17,3,5,0,0,2.2,9.0,2,18,9.53,17.51,11746,11801,11801,0,3,2,1,17,10,,1,1,1,2,2,3,3,2,2,4.0,5.0,3,2
76197,76197,35151180307,3515118,3,7,1,3,0,7,3,21,0,7,26,2.2,9.0,2,12,1.6,7.13,11801,11801,11801,0,3,2,1,17,10,,1,1,1,2,2,3,3,2,2,2.0,3.0,3,2
76198,76198,35151180308,3515118,3,8,0,3,1,7,21,3,7,0,0,2.2,9.0,2,12,1.61,7.03,11801,11801,11801,0,3,2,1,17,10,,1,1,1,2,2,4,4,2,2,2.0,3.0,3,2
76236,76236,35151890102,3515189,1,2,1,2,0,5,3,22,0,6,0,2.2,9.0,2,10,1.86,4.76,11566,11566,11566,0,3,2,1,17,10,,1,1,1,2,2,1,1,2,2,2.0,3.0,9,2
76237,76237,35151890103,3515189,1,3,0,2,0,5,22,22,6,6,0,2.2,9.0,2,10,0.47,0.0,11566,11566,11566,0,3,2,1,17,10,,1,1,1,2,2,1,1,2,2,1.0,2.0,9,2
76238,76238,35151890104,3515189,1,4,0,2,0,5,22,19,6,6,0,2.2,9.0,2,10,0.47,0.0,11566,11566,11566,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,2,1.0,2.0,9,2
76239,76239,35151890105,3515189,1,5,0,2,0,5,19,17,6,5,0,2.2,9.0,2,20,1.99,5.25,11566,11566,11566,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,3,1.0,2.0,9,2
76240,76240,35151890106,3515189,1,6,0,2,0,5,17,17,5,5,0,2.2,9.0,2,15,1.99,5.56,11566,11520,11566,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,2,2.0,3.0,9,2
76241,76241,35151890107,3515189,1,7,0,2,0,5,17,16,5,5,0,2.2,9.0,2,10,0.5,0.0,11520,11520,11566,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,2,1.0,1.0,9,2
76242,76242,35151890108,3515189,1,8,0,2,1,5,16,3,5,0,0,2.2,9.0,2,15,4.01,8.45,11520,11566,11566,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,2,2.0,3.0,9,2
76243,76243,35151890109,3515189,1,9,1,2,0,5,3,17,0,5,0,2.2,9.0,2,14,1.51,5.6,11566,11553,11566,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,2,1.0,2.0,9,2
76244,76244,35151890110,3515189,1,10,0,2,0,5,17,26,5,9,17,2.2,9.0,2,30,3.98,11.58,11553,11710,11566,0,3,2,1,17,10,,1,1,1,2,2,3,3,2,3,2.0,3.0,9,2
76245,76245,35151890111,3515189,1,11,0,2,1,5,26,3,9,0,0,2.2,9.0,2,20,2.57,6.35,11710,11566,11566,0,3,2,1,17,10,,1,1,1,2,2,3,3,2,3,2.0,3.0,9,2
76246,76246,35151890202,3515189,2,2,1,2,0,5,3,17,0,5,0,2.2,9.0,2,14,1.51,5.6,11566,11553,11566,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,2,1.0,2.0,9,2
76247,76247,35151890203,3515189,2,3,0,2,0,5,17,26,5,9,17,2.2,9.0,2,30,3.98,11.58,11553,11710,11566,0,3,2,1,17,10,,1,1,1,2,2,3,3,2,3,2.0,3.0,9,2
76248,76248,35151890204,3515189,2,4,0,2,1,5,26,3,9,0,0,2.2,9.0,2,20,2.57,6.35,11710,11566,11566,0,3,2,1,17,10,,1,1,1,2,2,3,3,2,3,2.0,3.0,9,2
76297,76297,35154350102,3515435,1,2,1,2,0,1,3,5,0,4,0,2.1,9.0,2,9,1.32,3.42,11566,11566,11566,0,3,2,1,19,11,,1,1,1,1,2,1,1,2,1,1.0,2.0,2,1
76298,76298,35154350103,3515435,1,3,0,2,0,1,5,17,4,5,0,1.0,9.0,1,3,1.98,5.05,11566,11710,11566,0,3,2,1,19,11,,1,1,1,1,2,1,1,1,1,2.0,3.0,2,1
76299,76299,35154350104,3515435,1,4,0,2,0,1,17,9,5,1,0,1.0,9.0,1,23,0.0,0.0,11710,11747,11566,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,2,1
76300,76300,35154350105,3515435,1,5,0,2,1,1,9,3,1,0,0,1.0,9.0,1,47,0.0,0.0,11747,11566,11566,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,4,5.0,6.0,2,1
76301,76301,35154350106,3515435,1,6,1,2,0,5,3,17,0,5,0,2.1,9.0,2,4,2.47,6.15,11566,11710,11566,0,3,2,1,19,11,,1,1,1,2,2,3,3,2,1,2.0,3.0,2,1
