,PMODE,TOTTR_R,INCOM_R,HHVEH_R,DNYC,HHSIZE,TRPDUR,TRPDIST_HN
3376,19,1,2,2,1,4,30,19.28
3377,19,1,4,1,0,1,19,2.53
3378,19,1,4,1,0,1,20,6.52
3379,19,1,4,1,0,1,45,0.41
3380,19,1,4,1,0,1,19,3.91
3381,19,1,4,1,0,1,24,4.1
3382,19,1,4,3,0,4,5,2.16
3383,19,1,4,3,0,4,4,2.16
3384,19,1,4,3,0,4,53,36.16
3385,19,1,4,3,0,4,25,8.33
3386,19,1,2,2,0,1,26,29.51
3387,19,1,2,2,0,1,11,4.64
3388,19,1,2,2,0,1,35,26.47
3389,19,1,4,2,0,5,30,12.63
3390,19,1,4,2,0,5,30,12.62
3391,19,1,4,1,0,1,26,11.61
3392,19,1,4,1,0,1,40,11.1
3393,19,1,4,2,0,3,15,2.29
3394,19,1,4,2,0,3,10,2.29
3395,19,1,4,2,0,3,22,8.15
3396,19,1,4,2,0,3,15,8.16
3397,19,1,2,1,0,2,19,10.3
3398,19,1,2,1,0,2,23,11.91
3399,12,1,3,3,1,3,80,19.71
3400,19,1,3,3,0,3,10,1.43
3401,12,1,4,3,1,3,113,0.0
3402,19,1,4,3,0,3,35,6.06
3403,19,1,4,3,0,3,30,5.95
3404,19,1,4,2,0,2,30,8.28
3405,19,1,4,2,0,2,35,8.75
3406,19,1,4,2,0,2,30,15.99
3407,19,1,4,2,0,2,30,15.67
3408,19,1,2,2,0,2,20,5.98
3409,19,1,2,2,0,2,20,6.82
3410,19,1,2,2,0,2,15,3.4
3411,19,1,2,2,0,2,10,0.42
3412,19,1,2,2,0,2,9,0.42
3413,19,1,4,2,0,2,14,4.71
3414,19,1,4,2,0,2,12,4.7
3415,19,1,9,2,1,4,20,2.36
3416,19,1,2,1,0,1,6,0.0
3417,19,1,2,1,0,1,4,0.0
3418,19,1,2,1,0,1,4,0.0
3419,19,1,2,1,0,1,5,0.0
3420,19,1,4,2,0,2,2,0.86
3421,19,1,4,2,0,2,1,0.86
3422,19,1,4,2,0,2,22,16.26
3423,19,1,4,2,0,2,18,0.0
3424,19,1,4,2,0,2,27,0.0
3425,19,1,4,2,0,2,2,0.86
3426,16,4,2,1,0,2,15,2.66
3427,16,1,2,1,0,2,15,2.17
3428,19,1,4,2,0,2,32,8.64
3429,19,1,4,2,0,2,12,0.0
3430,19,1,4,2,0,2,14,0.0
3431,19,1,4,2,0,2,9,0.52
3432,19,1,4,2,0,2,55,41.75
3433,19,1,4,2,0,2,45,42.38
3434,19,1,2,2,0,2,7,0.95
3435,19,1,2,2,0,2,5,0.69
3436,19,1,2,2,0,2,10,0.95
3437,19,1,4,2,0,3,30,13.81
3438,19,1,4,2,0,3,45,14.88
3439,19,1,4,2,0,3,45,17.69
3440,19,1,4,2,0,3,55,17.49
3441,6,1,4,2,0,3,40,2.54
3442,17,2,4,2,0,3,9,2.54
3443,19,1,4,1,0,1,23,15.63
3444,19,1,4,1,0,1,16,15.19
3445,19,1,4,1,0,1,13,1.8
3446,19,1,2,1,0,2,39,8.74
3447,19,1,2,1,0,2,65,9.52
3448,19,1,2,1,0,2,8,0.96
3449,19,1,3,3,0,2,19,15.64
3450,19,1,3,3,0,2,2,0.46
3451,19,1,3,3,0,2,30,9.01
3452,19,1,3,3,0,2,4,0.87
3453,19,1,3,3,0,2,28,11.29
3454,19,1,3,3,0,2,10,3.15
3455,19,1,3,3,0,2,9,1.54
3456,19,1,3,3,0,2,17,4.28
3457,19,1,3,3,0,2,14,0.0
3458,19,1,3,3,0,2,11,0.0
3459,19,1,3,3,0,2,20,0.0
3460,19,1,3,3,0,2,15,5.0
3461,19,1,3,3,0,2,9,2.42
3462,19,2,4,3,0,2,30,13.44
3463,19,1,4,3,0,2,30,11.4
3464,19,1,4,3,0,2,15,3.4
3465,19,1,4,3,0,2,60,9.11
3466,19,1,4,3,0,2,60,19.02
3467,19,1,4,3,0,2,10,2.31
3468,19,1,4,3,0,2,30,6.44
3469,19,1,4,3,0,2,20,8.75
3470,19,1,4,2,0,1,13,2.86
3471,19,1,4,2,0,1,16,3.45
3472,19,1,4,2,0,1,30,5.53
3473,19,1,4,2,0,1,10,0.4
3474,19,1,4,1,0,1,32,17.13
3475,19,1,4,1,0,1,44,17.13
3476,19,1,3,1,1,2,115,36.51
3477,19,4,4,2,0,4,8,3.09
3478,19,2,4,2,0,4,14,5.65
3479,19,2,4,2,0,4,15,5.5
3480,19,4,4,2,0,4,10,3.09
3481,17,4,4,2,0,4,8,3.09
3482,17,2,4,2,0,4,14,5.65
3483,17,2,4,2,0,4,15,5.5
3484,17,4,4,2,0,4,10,3.09
3485,19,1,4,3,0,4,40,10.29
3486,19,1,4,3,0,4,2,3.14
3487,19,1,4,3,0,4,22,7.65
3488,19,1,4,3,0,4,30,9.04
3489,19,1,4,3,0,4,30,11.72
3490,19,1,4,3,0,4,20,11.74
3491,19,1,4,3,0,4,31,9.66
3492,17,2,4,2,0,3,3,0.0
3493,17,2,4,2,0,3,3,0.0
3494,19,1,4,2,1,2,40,39.58
3495,19,1,4,2,0,2,10,1.4
3496,19,1,4,2,0,2,8,3.09
3497,19,1,4,2,0,2,10,3.09
3498,19,2,2,2,0,2,5,4.12
3499,17,2,2,2,0,2,10,3.87
3500,19,1,3,2,0,1,55,17.55
3501,19,1,3,2,0,1,65,17.55
3502,19,1,3,2,0,1,22,13.76
3503,19,1,3,2,0,1,4,0.55
3504,19,1,3,2,0,1,7,0.55
3505,19,1,3,2,0,1,8,1.35
3506,19,1,3,2,0,1,21,12.82
3507,6,1,4,2,1,3,127,0.0
3508,19,3,3,2,0,4,2,0.68
3509,19,1,3,2,0,4,24,12.62
3510,19,1,3,2,0,4,2,0.75
3511,19,1,3,2,0,4,13,6.05
3512,19,1,3,2,0,4,13,5.56
3513,19,1,3,2,0,4,25,12.61
3514,19,3,3,2,0,4,1,0.68
3515,19,1,3,2,0,4,35,21.72
3516,19,2,3,2,0,4,9,0.0
3517,19,2,3,2,0,4,11,0.0
3518,19,1,3,2,0,4,40,22.42
3519,19,1,4,3,0,2,25,32.03
3520,19,1,4,3,0,2,35,12.02
3521,19,1,4,3,0,2,18,14.94
3522,19,1,4,3,0,2,21,13.7
3523,19,1,4,3,0,2,13,4.39
3524,19,1,4,3,0,2,13,3.21
3525,19,1,4,3,0,2,35,14.62
3526,19,1,4,3,0,2,4,3.77
3527,19,1,4,3,0,2,3,4.55
3528,19,1,4,3,0,2,4,4.55
3529,19,1,4,3,0,2,4,3.77
3530,19,1,2,2,1,3,88,64.02
3531,19,1,4,2,0,2,30,14.59
3532,19,1,4,2,0,2,45,14.41
3533,19,1,3,3,0,2,30,9.11
3534,19,1,3,3,0,2,30,8.85
3535,19,2,4,2,0,4,25,14.69
3536,19,1,4,2,0,4,26,12.74
3537,19,1,4,2,0,2,31,18.12
3538,19,1,4,2,0,2,34,17.68
3539,19,1,4,2,0,3,45,29.17
3540,19,1,4,2,0,3,15,5.97
3541,19,1,4,2,0,3,48,23.1
3542,19,1,4,2,0,3,50,36.17
3543,19,1,4,2,0,3,50,36.04
3544,19,1,3,2,0,2,30,8.22
3545,19,1,3,2,0,2,15,5.37
3546,19,1,3,2,0,2,10,3.54
3547,19,1,3,2,0,2,15,8.4
3548,19,1,3,2,0,2,20,2.86
3549,19,1,3,2,0,2,20,7.51
3550,6,1,3,2,1,2,140,61.45
3551,19,1,4,2,0,3,15,5.97
3552,19,1,4,2,0,3,15,5.97
3553,19,1,4,3,0,3,15,0.62
3554,19,1,4,3,0,3,30,4.11
3555,19,1,4,3,0,3,15,4.11
3556,19,1,4,3,0,3,180,0.62
3557,19,1,4,3,0,3,30,15.48
3558,19,1,4,3,0,3,30,15.72
3559,19,1,4,3,0,3,15,0.62
3560,19,1,4,3,0,3,60,7.9
3561,19,1,4,3,0,3,45,7.92
3562,19,1,4,2,0,2,23,9.82
3563,19,1,4,2,0,2,2,0.75
3564,19,1,4,2,0,2,40,7.35
3565,19,1,4,2,0,2,15,2.88
3566,6,2,3,1,1,1,127,66.23
3567,19,1,4,2,0,2,17,10.4
3568,19,1,4,2,0,2,10,5.78
3569,19,1,4,2,0,2,10,5.93
3570,19,1,4,2,0,2,30,0.0
3571,19,1,4,2,0,2,5,0.0
3572,19,1,4,2,0,2,25,8.22
3573,19,1,4,2,0,2,6,2.23
3574,19,1,4,2,0,2,18,3.94
3575,19,1,4,2,0,2,23,2.86
3576,19,1,4,2,0,2,27,7.51
3577,19,1,4,2,0,4,7,2.05
3578,19,1,4,2,0,4,34,28.99
3579,19,1,4,2,0,4,6,1.59
3580,19,1,4,2,0,4,13,3.56
3581,19,1,4,2,0,4,15,3.56
3582,19,1,4,2,0,4,51,28.55
3583,19,1,4,2,0,4,1,0.76
3584,19,2,4,2,0,4,4,0.76
3585,19,3,4,2,0,4,6,2.84
3586,19,3,4,2,0,4,3,3.23
3587,19,2,4,2,0,4,11,2.22
3588,19,1,4,2,0,4,13,3.94
3589,19,1,4,2,0,4,7,3.11
3590,19,1,4,2,0,4,14,4.37
3591,23,1,1,0,0,1,22,0.61
3592,17,2,1,0,0,1,12,0.61
3593,19,1,4,3,0,4,15,3.24
3594,19,1,4,3,0,4,15,3.24
3595,19,1,4,3,0,4,16,5.99
3596,19,1,4,3,0,4,18,5.98
3597,19,1,4,3,0,4,40,22.43
3598,19,1,4,3,0,4,38,22.11
3599,19,1,3,3,0,2,50,25.54
3600,19,1,3,3,0,2,30,19.63
3601,19,1,3,3,0,2,30,12.51
3602,19,1,2,2,0,2,18,15.99
3603,19,1,2,2,0,2,30,15.41
3604,19,1,2,1,0,1,40,28.34
3605,17,4,2,1,0,1,10,3.07
3606,17,4,2,1,0,1,15,3.15
3607,19,1,2,1,0,1,60,29.41
3608,19,1,2,1,0,1,5,1.57
3609,19,1,4,3,0,2,10,2.41
3610,19,1,4,3,0,2,15,2.41
3611,19,1,4,3,0,2,20,11.4
3612,19,1,4,3,0,2,25,11.4
3613,19,1,1,1,0,1,10,3.41
3614,19,1,1,1,0,1,15,3.41
3615,6,1,3,1,1,1,115,0.0
3616,19,1,2,1,0,1,22,12.57
3617,19,1,2,1,0,1,6,2.31
3618,19,1,2,1,0,1,6,2.31
3619,19,1,2,1,0,1,13,0.92
3620,19,1,2,1,0,1,19,0.92
3621,19,1,2,1,0,1,21,12.79
3624,19,1,1,2,0,2,10,3.52
3625,19,1,1,2,0,2,10,3.52
3626,19,1,1,2,0,2,12,3.52
3627,19,1,1,2,0,2,8,3.52
3628,19,1,4,2,0,4,45,27.8
3629,19,1,4,2,0,4,48,27.71
3630,19,1,3,3,0,6,2,0.75
3631,19,1,3,3,0,6,2,0.75
3632,19,1,3,3,0,6,2,0.75
3633,19,1,3,3,0,6,16,0.0
3634,19,1,3,3,0,6,14,0.0
3635,19,1,3,3,0,6,15,4.94
3636,19,1,3,3,0,6,53,34.76
3637,19,1,3,3,0,6,65,35.65
3638,19,1,3,3,0,6,2,0.75
3639,19,1,3,3,0,6,30,10.09
3640,19,1,3,3,0,6,30,5.04
3641,19,1,3,3,0,6,30,5.57
3642,19,1,4,3,0,2,5,1.4
3643,19,1,4,3,0,2,5,1.4
3644,19,1,4,3,0,2,5,1.4
3645,19,1,4,3,0,2,10,1.4
3646,19,1,4,3,0,2,30,1.4
3647,19,1,4,3,0,2,60,29.55
3648,19,1,4,3,0,2,65,29.32
3649,19,1,4,3,0,3,12,3.21
3650,19,1,4,3,0,3,16,11.15
3651,19,1,4,3,0,3,20,6.69
3652,19,2,4,3,0,3,15,4.47
3653,19,1,4,3,0,3,15,12.0
3654,19,1,4,3,0,3,45,22.58
3655,19,1,4,3,0,3,30,15.98
3656,19,1,4,3,0,3,20,6.44
3657,19,1,4,3,0,3,45,47.45
3658,19,1,4,2,0,1,20,9.36
3659,19,1,4,2,0,1,20,8.72
3660,6,1,4,1,1,3,110,41.3
3661,23,1,4,1,0,3,20,0.75
3662,19,1,2,2,0,2,2,2.01
3663,19,1,2,2,0,2,45,22.53
3664,19,1,2,2,0,2,42,19.2
3665,19,1,2,2,0,3,27,14.69
3666,19,1,2,2,0,3,29,12.1
3667,19,1,2,2,0,3,5,1.56
3668,19,1,2,2,0,3,8,1.56
3669,19,1,1,1,0,1,21,10.65
3670,19,1,1,1,0,1,40,10.6
3671,19,2,4,3,0,5,19,6.7
3672,19,1,4,3,0,5,19,7.52
3673,19,1,4,3,0,5,3,0.75
3674,19,1,4,3,0,5,16,8.15
3675,19,2,4,3,0,5,28,8.8
3676,17,2,4,3,0,5,19,6.7
3677,17,2,4,3,0,5,28,8.8
3678,19,1,3,3,0,3,10,4.08
3679,19,1,3,3,0,3,10,3.52
3680,19,1,4,2,0,2,20,19.22
3681,19,1,4,2,0,2,30,18.99
3682,19,1,4,3,0,4,20,8.85
3683,19,1,4,3,0,4,5,0.95
3684,19,1,4,3,0,4,2,0.95
3685,19,1,4,3,0,4,20,9.11
3686,19,1,3,2,1,2,31,18.48
3687,6,1,2,2,1,2,90,31.77
3688,6,1,2,2,1,2,80,31.77
3689,19,1,2,2,0,2,30,6.91
3690,19,1,2,2,0,2,30,6.84
3691,19,1,4,3,0,4,10,1.38
3692,19,1,4,3,0,4,35,1.33
3693,6,1,4,3,1,4,100,0.0
3694,19,1,4,3,0,4,20,12.98
3695,6,1,4,2,1,6,105,33.52
3696,19,1,3,2,1,3,45,34.38
3697,19,1,3,2,0,3,10,0.51
3698,19,1,4,2,0,2,30,10.87
3699,19,3,4,2,0,2,30,4.38
3700,19,3,4,2,0,2,20,4.42
3701,19,1,4,2,0,2,25,10.63
3702,19,1,4,2,0,2,5,0.52
3703,19,1,2,3,0,2,8,1.5
3704,19,1,2,3,0,2,20,1.5
3705,19,1,2,3,0,2,45,28.54
3706,19,1,2,3,0,2,45,23.43
3707,19,1,2,3,0,2,45,23.49
3708,19,1,4,2,0,2,10,1.64
3709,19,1,4,2,0,2,10,0.44
3710,19,1,4,2,0,2,5,1.64
3711,6,1,3,2,1,4,70,33.44
3712,19,1,3,2,0,4,25,2.47
3713,19,1,4,2,0,2,10,1.86
3714,19,1,4,2,0,2,10,1.86
3715,19,1,4,2,0,2,10,1.86
3716,19,1,4,2,0,2,10,1.86
3717,6,1,3,2,1,3,71,31.62
3718,19,1,2,3,0,2,4,1.2
3719,19,1,2,3,0,2,3,1.2
3720,19,1,2,3,0,2,3,1.2
3721,19,1,2,3,0,2,3,1.2
3722,19,1,2,3,0,2,3,1.2
3723,19,1,2,3,0,2,3,1.2
3724,19,1,2,3,0,2,7,1.2
3725,19,1,2,3,0,2,5,1.2
3726,19,1,2,3,0,2,5,1.2
3727,19,1,2,3,0,2,5,1.2
3728,19,1,2,2,0,4,5,0.77
3729,19,1,2,2,1,4,25,26.06
3730,15,1,4,1,1,7,110,7.88
3731,15,2,4,1,0,7,50,11.44
3732,15,1,4,1,0,7,130,11.22
3733,19,1,2,1,0,1,18,0.0
3734,19,1,2,1,0,1,24,0.0
3735,19,1,1,1,0,4,10,1.84
3736,19,1,1,1,0,4,10,1.84
3737,19,2,9,2,0,3,5,4.33
3738,19,1,9,2,0,3,9,3.27
3739,19,1,9,2,0,3,10,1.95
3740,17,2,9,2,0,3,5,4.33
3743,23,1,9,2,0,3,30,3.27
3744,23,1,9,2,0,3,30,1.95
3745,19,3,4,2,0,4,10,3.21
3746,19,1,4,2,0,4,30,11.43
3747,19,1,4,2,0,4,20,10.94
3748,19,1,4,2,0,4,85,34.17
3749,19,1,4,2,0,4,40,34.2
3750,19,1,4,2,0,2,10,5.88
3751,19,1,4,2,0,2,10,5.61
3752,19,1,2,2,0,2,4,0.51
3753,19,1,2,2,0,2,8,4.81
3754,19,1,2,2,0,2,9,4.67
3755,19,1,2,2,0,5,25,7.28
3756,19,1,2,2,0,5,7,0.79
3757,19,1,2,2,0,5,10,0.79
3758,19,1,2,2,0,5,35,7.28
3759,19,1,2,2,0,5,20,0.75
3760,19,1,2,2,0,5,30,0.75
3761,17,2,3,3,0,3,5,3.81
3762,17,2,3,3,0,3,5,3.81
3763,19,1,2,2,1,2,70,21.54
3764,19,1,3,1,1,1,10,17.72
3765,17,2,3,2,0,2,60,4.71
3766,17,2,3,2,0,2,60,4.7
3767,6,1,9,2,1,2,72,36.8
3768,19,1,9,2,0,2,20,6.06
3769,19,1,9,2,0,2,20,6.84
3770,19,1,4,3,0,2,10,2.54
3771,19,1,4,3,0,2,10,2.54
3772,19,1,4,3,0,2,10,2.54
3773,19,1,4,3,0,2,10,2.54
3774,6,1,2,2,1,5,90,25.08
3775,19,1,4,3,0,4,5,1.83
3776,19,1,4,3,0,4,5,1.8
3777,19,1,4,3,0,4,5,1.44
3778,19,1,4,3,0,4,5,1.42
3779,12,1,3,1,1,2,71,0.0
3780,6,1,4,3,1,3,105,17.65
3781,19,1,4,3,0,3,15,3.3
3782,19,1,4,3,0,3,30,3.1
3783,19,1,4,2,0,2,22,8.93
3784,19,1,4,2,0,2,19,9.46
3785,19,1,4,2,0,2,17,8.93
3786,19,1,4,2,0,2,4,0.67
3789,19,1,4,2,0,2,9,0.67
3790,19,1,4,2,0,2,28,9.46
3791,6,2,4,3,1,3,90,24.62
3792,6,2,4,3,1,3,75,25.33
3793,19,1,4,2,1,4,35,18.24
3794,19,1,4,2,0,2,6,3.19
3795,19,2,4,2,0,2,49,34.95
3796,19,1,4,2,0,2,9,3.19
3797,19,1,4,3,0,5,25,6.63
3798,19,1,4,3,0,5,30,6.68
3799,19,1,4,3,0,3,37,3.18
3800,19,1,4,3,0,3,15,10.82
3801,19,1,4,3,0,3,13,0.98
3802,19,1,4,3,0,3,35,13.11
3803,19,1,4,3,0,3,35,26.1
3804,19,1,4,3,0,3,24,21.36
3805,19,1,4,3,0,3,13,5.28
3806,19,1,1,2,0,2,20,5.18
3807,19,1,1,2,0,2,25,5.18
3808,19,1,1,2,0,2,15,1.47
3809,19,1,1,2,0,2,15,1.47
3810,19,1,9,2,0,2,11,1.26
3811,19,1,9,2,0,2,54,1.26
3812,6,1,4,3,1,2,100,0.0
3813,19,1,4,3,0,2,25,8.56
3814,19,1,4,3,0,2,36,8.54
3815,19,1,2,2,0,2,45,2.31
3816,19,1,2,2,0,2,30,5.2
3817,19,1,2,2,0,2,30,11.29
3818,19,1,2,2,0,2,30,2.6
3819,19,1,2,2,0,2,30,3.4
3820,19,1,2,2,0,2,51,3.41
3821,6,1,4,2,1,2,107,29.83
3822,19,1,4,3,0,3,24,7.96
3823,19,1,4,3,0,3,6,0.75
3824,19,2,4,3,0,3,4,0.75
3825,19,2,4,3,0,3,5,0.75
3826,19,2,4,3,0,3,4,0.75
3827,19,1,4,3,0,3,2,0.75
3828,19,1,4,3,0,3,18,5.41
3829,19,1,4,3,0,3,8,2.73
3830,19,1,4,3,0,3,5,0.6
3831,19,1,4,3,0,3,10,3.74
3832,19,1,4,3,0,3,23,6.6
3833,19,1,4,3,0,3,30,6.59
3834,6,1,4,2,1,3,50,19.92
3835,19,2,4,2,0,3,5,2.03
3836,19,2,4,2,0,3,5,1.23
3837,19,2,4,2,0,3,5,1.01
3838,6,1,4,2,1,3,39,5.81
3839,17,2,4,2,0,3,5,2.03
3840,17,2,4,2,0,3,5,1.23
3841,17,2,4,2,0,3,5,1.01
3842,19,1,2,1,0,1,20,11.06
3843,19,1,2,1,0,1,13,3.16
3844,19,1,2,1,0,1,13,4.86
3845,19,1,2,1,0,1,9,2.27
3846,19,1,2,1,0,1,5,3.37
3847,19,1,2,1,0,1,17,6.72
3848,19,1,2,3,0,1,10,2.8
3849,19,1,2,3,0,1,15,2.83
3850,19,1,2,3,0,1,15,2.8
3851,19,1,2,3,0,1,15,2.83
3852,6,1,4,3,1,3,165,0.0
3853,19,1,4,3,0,3,25,8.2
3854,19,1,4,3,0,3,48,8.19
3855,19,1,4,3,0,3,15,6.81
3856,19,1,4,3,0,3,17,6.76
3857,19,1,2,2,1,3,30,13.43
3858,19,1,2,2,1,3,40,9.35
3859,19,1,9,2,0,2,25,10.45
3860,19,1,9,2,0,2,40,9.67
3861,6,1,4,2,1,3,94,31.05
3862,19,1,4,2,0,3,23,12.3
3863,19,1,4,2,0,3,20,12.83
3864,19,2,4,2,0,3,3,0.52
3865,19,1,9,3,0,4,15,5.34
3866,19,1,9,3,0,4,15,4.33
3867,19,1,3,1,1,1,35,18.3
3868,19,1,4,2,0,2,15,8.65
3869,19,1,4,2,0,2,15,8.65
3870,19,1,2,1,0,1,55,12.84
3871,19,1,2,1,0,1,55,0.0
3872,19,1,2,1,0,1,55,0.0
3873,19,1,2,3,0,3,20,3.58
3874,19,1,2,3,0,3,31,3.66
3875,19,1,2,3,0,3,15,3.58
3876,19,1,2,3,0,3,40,3.66
3877,19,1,3,2,0,5,90,40.36
3878,19,1,3,2,0,5,65,40.46
3879,19,1,9,3,0,4,25,20.02
3880,19,1,9,3,0,4,36,19.29
3881,19,1,9,3,0,4,11,7.53
3882,19,1,9,3,0,4,8,3.01
3883,19,1,9,3,0,4,20,9.85
3884,19,1,2,1,1,1,101,56.34
3885,19,2,3,2,0,3,7,1.61
3886,19,1,3,2,0,3,28,15.17
3887,19,1,3,2,0,3,35,13.95
3888,19,1,2,1,0,1,49,0.0
3889,19,1,2,1,0,1,56,0.0
3890,19,1,3,3,0,2,13,4.22
3891,19,1,3,3,0,2,15,4.23
3892,18,1,3,3,0,2,19,4.22
3893,18,1,3,3,0,2,5,2.41
3894,18,1,3,3,0,2,10,2.41
3895,18,1,3,3,0,2,10,4.23
3896,19,1,4,3,0,3,30,15.52
3897,19,1,4,3,0,3,40,15.48
3898,19,1,4,3,0,3,36,13.85
3899,19,1,4,3,0,3,34,13.13
3900,19,1,4,3,0,3,16,13.85
3901,19,1,4,3,0,3,39,13.13
3902,6,2,2,2,1,5,120,0.0
3903,19,1,4,2,0,3,15,2.45
3904,19,1,4,2,0,3,20,2.45
3905,6,1,4,2,1,3,145,0.0
3906,6,1,4,2,1,2,180,41.34
3907,19,1,9,3,0,5,15,3.09
3908,19,1,9,3,0,5,15,7.83
3909,19,1,9,3,0,5,15,3.27
3910,19,1,9,3,0,5,10,2.56
3911,19,1,9,3,0,5,15,2.52
3912,19,1,3,2,0,2,27,7.87
3913,19,1,3,2,0,2,32,18.31
3914,19,1,3,2,0,2,35,16.65
3915,19,1,3,2,0,2,15,6.52
3916,19,1,3,2,0,2,20,6.55
3917,19,1,4,3,0,2,40,21.37
3918,19,1,4,3,0,2,40,21.41
3919,19,1,4,3,0,2,20,6.29
3920,19,1,4,3,0,2,10,2.67
3921,19,1,4,3,0,2,10,0.65
3922,19,1,4,3,0,2,15,1.65
3923,19,1,4,3,0,2,15,3.81
3924,19,2,2,2,1,2,150,26.06
3925,17,2,2,2,0,2,140,15.73
3926,19,1,2,2,0,2,20,6.52
3927,19,1,4,3,0,5,45,12.42
3928,19,1,4,3,0,5,15,4.17
3929,19,3,4,3,0,5,43,32.14
3930,19,3,4,3,0,5,10,0.87
3931,19,3,4,3,0,5,50,39.55
3932,19,2,4,3,0,5,12,2.37
3933,19,1,4,3,0,5,15,2.37
3934,19,1,4,3,0,5,15,2.37
3935,19,1,4,3,1,4,120,41.28
3936,19,1,4,3,0,4,30,14.73
3937,19,1,4,3,0,4,30,15.34
3938,19,1,4,2,0,2,60,10.32
3939,19,1,4,2,0,2,60,10.33
3940,6,1,3,2,1,2,83,38.52
3941,19,1,3,2,0,2,30,6.13
3942,19,1,3,2,0,2,35,6.14
3943,19,1,1,1,0,1,8,2.09
3944,19,1,1,1,0,1,6,2.12
3945,19,1,2,2,0,2,10,3.01
3946,19,1,2,2,0,2,5,3.01
3947,19,1,2,2,0,2,7,3.01
3948,19,1,2,2,0,2,7,3.01
3949,19,1,2,2,0,2,2,0.86
3950,19,1,2,2,0,2,2,0.86
3951,19,1,4,2,0,4,25,9.22
3952,19,1,4,2,0,4,30,9.2
3953,19,1,4,1,0,2,7,1.11
3954,19,1,4,1,0,2,17,10.78
3955,19,1,4,1,0,2,34,10.82
3956,19,1,2,1,0,1,30,19.74
3957,19,1,2,1,0,1,30,18.99
3958,19,1,4,2,0,5,25,0.0
3959,19,1,4,2,0,5,30,0.0
3960,19,2,4,2,0,5,30,0.0
3961,19,2,4,2,0,5,15,0.0
3962,19,1,4,3,0,4,18,5.8
3963,19,1,4,3,0,4,20,7.3
3964,19,2,4,3,0,4,1,0.61
3965,19,1,4,3,0,4,35,0.0
3966,19,1,4,3,0,4,40,0.0
3967,6,1,4,2,1,2,143,36.43
3968,19,1,4,2,0,3,20,8.4
3969,19,1,4,2,0,3,1,3.2
3970,19,1,4,2,0,3,20,9.07
3971,19,1,4,2,0,3,41,31.9
3972,19,2,4,2,0,3,12,4.74
3973,19,2,4,2,0,3,12,4.55
3974,19,1,4,2,0,3,26,24.91
3975,19,1,4,2,0,3,15,15.9
3976,19,1,4,2,0,3,15,0.72
3977,19,1,4,2,0,2,45,21.48
3978,12,2,4,2,1,2,125,44.19
3979,19,1,4,2,0,2,59,21.49
3980,19,1,4,2,0,4,20,9.09
3981,19,1,4,2,0,4,30,10.85
3982,19,2,4,2,0,3,10,3.66
3983,19,1,4,2,0,3,13,7.26
3984,19,1,4,2,0,3,15,9.02
3985,6,1,4,2,1,3,117,0.0
3986,19,1,4,2,0,3,20,1.47
3987,19,2,4,2,0,3,10,3.66
3988,19,1,2,3,0,3,43,16.49
3989,19,1,2,3,0,3,50,26.45
3990,19,1,2,3,0,3,15,5.22
3991,19,1,2,3,0,3,12,5.18
3992,19,1,2,3,0,3,15,5.18
3993,19,1,2,3,0,3,15,5.18
3994,19,1,4,3,0,2,15,5.93
3995,19,1,4,3,0,2,20,5.78
3996,19,1,4,3,0,2,20,5.93
3997,19,1,4,3,0,2,20,5.78
3998,19,1,2,2,0,2,30,7.68
3999,19,1,2,2,0,2,5,0.88
4000,19,1,2,2,0,2,30,11.59
4001,19,3,2,2,0,2,15,7.35
4002,19,4,2,2,0,2,15,2.63
4003,19,4,2,2,0,2,14,3.61
4004,19,4,2,2,0,2,38,6.13
4005,19,1,2,2,0,2,20,2.77
4006,19,1,2,2,0,2,20,6.9
4007,19,2,2,2,0,2,20,7.27
4008,19,1,2,2,0,2,25,7.24
4009,19,1,2,2,0,2,7,0.88
4010,19,1,2,2,0,2,25,9.54
4011,19,4,2,2,0,2,20,6.14
4012,19,4,2,2,0,2,14,3.61
4013,19,4,2,2,0,2,14,2.63
4014,19,3,2,2,0,2,8,2.96
4015,19,3,2,2,0,2,20,4.9
4016,19,1,2,2,0,2,20,13.29
4017,19,2,2,2,0,2,20,1.96
4018,19,2,2,2,0,2,10,3.14
4019,19,1,2,2,0,2,12,3.14
4020,19,1,2,2,0,2,7,0.88
4021,19,1,2,2,0,2,27,7.68
4022,6,1,4,2,1,4,120,0.0
4023,19,1,4,2,1,4,50,32.74
4024,19,2,3,2,0,3,30,12.47
4025,19,1,3,2,0,3,7,0.0
4026,19,1,3,2,0,3,17,0.0
4027,19,1,3,2,0,3,30,12.49
4028,19,1,4,3,0,4,90,42.27
4029,19,1,4,3,0,4,90,42.75
4030,19,1,4,3,0,4,20,5.1
4031,19,1,4,3,0,4,20,5.09
4032,23,1,9,3,0,1,25,1.82
4033,23,1,9,3,0,1,30,1.82
4034,19,1,4,3,0,3,15,4.62
4035,19,1,4,3,0,3,10,3.29
4036,19,1,4,3,0,3,30,15.11
4037,19,1,4,3,0,3,30,13.76
4038,19,1,1,2,1,2,72,26.77
4039,19,1,1,2,0,2,15,5.94
4040,19,1,1,2,1,2,22,7.79
4041,19,1,1,2,0,2,10,1.38
4042,19,1,1,2,0,2,5,1.68
4043,6,1,4,3,1,4,100,22.3
4044,6,1,4,3,0,4,28,4.98
