,Unnamed: 0,Unnamed: 0.1,PLSAM,SAMPN,PERNO,PLANO,ORIG_HOME,HHSIZE,DEST_HOME,DTPURP,DTPURP2,LTMODE_AGG,TOTTR,TRPDUR,TRPDIST_HN,OZIP,DNYC,PMODE,TOTTR_R,INCOM_R,HHVEH_R
830,29535,29535,32284980103,3228498,1,3,0,2,1,3,0,1.0,1,10,0.42,11552,0,19,1,4,2
831,29536,29536,32284980202,3228498,2,2,1,2,0,9,10,1.0,1,60,15.7,11010,1,19,1,4,2
832,29538,29538,32284980204,3228498,2,4,0,2,1,3,0,1.0,1,35,13.87,11735,0,19,1,4,2
833,29682,29682,32290590102,3229059,1,2,1,3,0,9,10,1.0,1,45,13.77,11783,0,19,1,4,3
834,29683,29683,32290590103,3229059,1,3,0,3,1,3,0,1.0,1,45,12.91,11501,0,19,1,4,3
835,29754,29754,32293350102,3229335,1,2,1,2,0,5,0,2.1,2,25,5.7,11426,0,19,2,2,1
836,29755,29755,32293350103,3229335,1,3,0,2,0,9,0,1.0,1,16,2.52,11501,0,19,1,2,1
837,29756,29756,32293350104,3229335,1,4,0,2,0,6,0,1.0,1,15,3.4,11530,0,19,1,2,1
838,29757,29757,32293350105,3229335,1,5,0,2,0,16,0,2.1,2,15,1.41,11501,0,19,2,2,1
839,29758,29758,32293350106,3229335,1,6,0,2,1,3,0,2.1,2,20,4.61,11040,0,19,2,2,1
840,29759,29759,32293350202,3229335,2,2,1,2,0,9,0,2.2,2,25,5.7,11426,0,17,2,2,1
841,29760,29760,32293350203,3229335,2,3,0,2,0,16,0,2.2,2,15,1.41,11501,0,17,2,2,1
842,29761,29761,32293350204,3229335,2,4,0,2,1,3,0,2.2,2,20,4.61,11040,0,17,2,2,1
843,29790,29790,32296780202,3229678,2,2,1,3,0,8,0,1.0,1,2,0.75,11566,0,19,1,9,2
844,29791,29791,32296780203,3229678,2,3,0,3,0,9,0,2.2,1,59,18.29,11566,0,16,1,9,2
845,29792,29792,32296780205,3229678,2,5,0,3,1,3,0,2.2,2,50,20.57,11024,0,16,2,9,2
846,29797,29797,32296780302,3229678,3,2,1,3,0,9,0,1.0,1,18,7.93,11566,0,19,1,9,2
847,29798,29798,32296780303,3229678,3,3,0,3,0,21,0,1.0,1,7,3.44,11514,0,19,1,9,2
848,29799,29799,32296780304,3229678,3,4,0,3,0,9,0,1.0,1,5,3.66,11590,0,19,1,9,2
849,29800,29800,32296780305,3229678,3,5,0,3,1,3,0,1.0,1,27,7.69,11514,0,19,1,9,2
850,29816,29816,32297970202,3229797,2,2,1,3,0,9,0,1.0,1,50,25.58,11575,1,19,1,4,2
851,29940,29940,32304000202,3230400,2,2,1,2,0,9,0,1.0,1,30,15.82,11003,1,19,1,1,2
852,30032,30032,32307890106,3230789,1,6,1,1,0,9,0,1.0,1,30,16.49,11746,0,19,1,4,2
853,30094,30094,32311550102,3231155,1,2,1,1,0,9,0,3.0,1,80,1.81,11722,0,15,1,2,0
854,30095,30095,32311550105,3231155,1,5,0,1,1,1,0,3.0,1,66,1.81,11722,0,15,1,2,0
855,30151,30151,32315790102,3231579,1,2,1,3,0,14,10,2.1,2,15,6.44,11937,0,19,2,2,2
856,30152,30152,32315790103,3231579,1,3,0,3,0,17,0,2.1,2,10,2.25,11932,0,19,2,2,2
857,30153,30153,32315790104,3231579,1,4,0,3,1,3,0,2.1,2,15,6.44,11976,0,19,2,2,2
858,30154,30154,32315790202,3231579,2,2,1,3,0,14,10,1.0,1,15,6.44,11937,0,19,1,2,2
859,30155,30155,32315790203,3231579,2,3,0,3,1,3,0,1.0,1,15,6.44,11932,0,19,1,2,2
860,30192,30192,32317520102,3231752,1,2,1,1,0,9,0,1.0,1,150,87.68,11743,0,19,1,4,1
861,30257,30257,32321270102,3232127,1,2,1,2,0,9,0,1.0,1,45,27.19,11561,0,19,1,4,2
862,30258,30258,32321270103,3232127,1,3,0,2,0,14,0,1.0,1,28,7.37,11747,0,19,1,4,2
863,30259,30259,32321270104,3232127,1,4,0,2,0,9,0,1.0,1,19,6.98,11801,0,19,1,4,2
864,30260,30260,32321270105,3232127,1,5,0,2,1,3,0,1.0,1,40,28.69,11747,0,19,1,4,2
865,30261,30261,32321270202,3232127,2,2,1,2,0,9,0,7.1,1,56,26.91,11561,1,6,1,4,2
866,30472,30472,32334860102,3233486,1,2,1,2,0,14,0,1.0,1,40,7.44,11721,0,19,1,4,2
867,30473,30473,32334860103,3233486,1,3,0,2,0,16,0,1.0,1,30,8.01,11725,0,19,1,4,2
868,30474,30474,32334860104,3233486,1,4,0,2,1,1,3,1.0,1,10,2.69,11768,0,19,1,4,2
869,30481,30481,32334860202,3233486,2,2,1,2,0,9,0,1.0,1,60,8.94,11721,0,19,1,4,2
870,30482,30482,32334860203,3233486,2,3,0,2,0,22,0,1.0,1,45,8.47,11747,0,19,1,4,2
871,30483,30483,32334860204,3233486,2,4,0,2,1,3,2,1.0,1,45,3.49,11743,0,19,1,4,2
872,30485,30485,32334900104,3233490,1,4,1,3,0,9,0,1.0,1,45,18.43,11787,0,19,1,4,2
873,30486,30486,32334900105,3233490,1,5,0,3,0,6,0,1.0,1,45,18.26,11747,0,19,1,4,2
874,30487,30487,32334900106,3233490,1,6,0,3,1,3,0,2.1,2,5,0.62,11787,0,19,2,4,2
875,30638,30638,32342180202,3234218,2,2,1,4,0,9,0,1.0,1,13,4.37,11788,0,19,1,9,2
876,30639,30639,32342180203,3234218,2,3,0,4,0,18,0,1.0,1,13,5.59,11787,0,19,1,9,2
877,30640,30640,32342180204,3234218,2,4,0,4,0,21,0,1.0,1,15,5.59,11780,0,19,1,9,2
878,30641,30641,32342180205,3234218,2,5,0,4,0,19,0,8.1,1,2,0.88,11787,0,23,1,9,2
879,30642,30642,32342180206,3234218,2,6,0,4,0,9,0,1.0,1,5,0.88,11787,0,19,1,9,2
880,30643,30643,32342180208,3234218,2,8,0,4,0,24,0,1.0,1,25,0.0,11787,0,19,1,9,2
881,30644,30644,32342180209,3234218,2,9,0,4,1,3,0,1.0,1,25,0.0,11768,0,19,1,9,2
882,30866,30866,32353300102,3235330,1,2,1,4,0,9,10,2.1,2,7,1.45,11518,0,19,2,4,2
883,30867,30867,32353300103,3235330,1,3,0,4,1,3,0,8.1,1,13,1.45,11518,0,23,1,4,2
884,30885,30885,32353300302,3235330,3,2,1,4,0,27,0,1.0,1,10,3.67,11518,0,19,1,4,2
885,30886,30886,32353300303,3235330,3,3,0,4,0,9,10,1.0,1,32,10.11,11552,1,19,1,4,2
886,30888,30888,32353300305,3235330,3,5,0,4,0,23,0,2.1,2,10,2.48,11563,0,19,2,4,2
887,30889,30889,32353300306,3235330,3,6,0,4,0,5,0,2.1,2,4,0.8,11572,0,19,2,4,2
888,30890,30890,32353300307,3235330,3,7,0,4,1,3,0,1.0,1,4,0.8,11563,0,19,1,4,2
889,30893,30893,32353300404,3235330,4,4,1,4,0,9,0,7.0,1,62,0.0,11518,1,6,1,4,2
890,31371,31371,32374990102,3237499,1,2,1,4,0,16,0,1.0,1,5,1.62,11784,0,19,1,4,3
891,31372,31372,32374990103,3237499,1,3,0,4,0,9,0,1.0,1,16,7.85,11784,0,19,1,4,3
892,31373,31373,32374990104,3237499,1,4,0,4,1,3,0,1.0,1,20,9.78,11980,0,19,1,4,3
893,31374,31374,32374990202,3237499,2,2,1,4,0,9,0,1.0,1,30,9.05,11784,0,19,1,4,3
894,31375,31375,32374990203,3237499,2,3,0,4,1,3,0,1.0,1,30,9.17,11780,0,19,1,4,3
895,31378,31378,32374990304,3237499,3,4,1,4,0,16,0,1.0,1,10,1.62,11784,0,19,1,4,3
896,31379,31379,32374990305,3237499,3,5,0,4,0,9,0,1.0,1,20,8.08,11784,0,19,1,4,3
897,31380,31380,32374990306,3237499,3,6,0,4,0,3,0,1.0,1,30,0.0,11777,0,19,1,4,3
898,31381,31381,32374990307,3237499,3,7,0,4,1,3,0,1.0,1,30,0.0,11789,0,19,1,4,3
899,31382,31382,32374990402,3237499,4,2,1,4,0,9,0,1.0,1,30,2.92,11784,0,19,1,4,3
900,31383,31383,32374990403,3237499,4,3,0,4,0,3,0,1.0,1,45,3.39,11784,0,19,1,4,3
901,31384,31384,32374990404,3237499,4,4,0,4,1,3,0,1.0,1,15,2.65,11784,0,19,1,4,3
902,31600,31600,32386440102,3238644,1,2,1,1,0,9,0,1.0,1,15,3.72,11003,1,19,1,4,1
903,31665,31665,32392040102,3239204,1,2,1,3,0,14,0,1.0,1,40,13.29,11050,0,19,1,4,3
904,31666,31666,32392040103,3239204,1,3,0,3,0,14,0,1.0,1,50,15.85,11570,0,19,1,4,3
905,31667,31667,32392040104,3239204,1,4,0,3,0,9,0,1.0,1,15,4.68,11050,0,19,1,4,3
906,31668,31668,32392040105,3239204,1,5,0,3,0,27,0,2.1,2,5,1.72,11030,0,19,2,4,3
907,31669,31669,32392040106,3239204,1,6,0,3,0,21,0,2.1,2,10,1.72,11030,0,19,2,4,3
908,31670,31670,32392040107,3239204,1,7,0,3,0,5,0,1.0,1,10,1.72,11030,0,19,1,4,3
909,31671,31671,32392040108,3239204,1,8,0,3,0,25,0,1.0,1,24,7.25,11030,0,19,1,4,3
910,31672,31672,32392040109,3239204,1,9,0,3,1,3,0,1.0,1,20,7.17,11579,0,19,1,4,3
911,31673,31673,32392040202,3239204,2,2,1,3,0,14,0,7.0,1,91,23.12,11050,1,6,1,4,3
912,31874,31874,32399920202,3239992,2,2,1,2,0,9,10,1.0,1,22,3.61,11530,0,19,1,4,1
913,31875,31875,32399920203,3239992,2,3,0,2,1,3,0,1.0,1,27,4.04,11042,0,19,1,4,1
914,32022,32022,32405650202,3240565,2,2,1,3,0,9,0,1.0,1,10,6.37,11725,0,19,1,2,3
915,32023,32023,32405650203,3240565,2,3,0,3,1,3,0,1.0,1,15,6.67,11788,0,19,1,2,3
916,32090,32090,32407890202,3240789,2,2,1,4,0,9,10,1.0,1,30,14.28,11803,0,19,1,4,3
917,32091,32091,32407890203,3240789,2,3,0,4,0,17,0,1.0,1,40,14.82,11722,0,19,1,4,3
918,32092,32092,32407890204,3240789,2,4,0,4,1,3,0,1.0,1,10,2.69,11803,0,19,1,4,3
919,32093,32093,32407890302,3240789,3,2,1,4,0,9,0,7.2,2,130,30.9,11803,1,6,2,4,3
920,32095,32095,32407890402,3240789,4,2,1,4,0,9,0,1.0,1,30,11.97,11803,0,19,1,4,3
921,32096,32096,32407890403,3240789,4,3,0,4,1,3,0,1.0,1,30,11.97,11702,0,19,1,4,3
922,32229,32229,32417340204,3241734,2,4,1,4,0,9,0,1.0,1,15,5.61,11776,0,19,1,2,3
923,32230,32230,32417340205,3241734,2,5,0,4,1,3,0,1.0,1,15,5.61,11733,0,19,1,2,3
924,32270,32270,32420410102,3242041,1,2,1,2,0,9,0,7.1,1,103,29.58,11710,1,6,1,4,2
925,32275,32275,32421400102,3242140,1,2,1,1,0,14,0,7.1,1,182,55.63,11733,1,6,1,4,1
926,32294,32294,32423310104,3242331,1,4,1,4,0,9,0,1.0,1,30,13.02,11940,0,19,1,2,2
927,32295,32295,32423310105,3242331,1,5,0,4,1,3,0,1.0,1,30,12.84,11772,0,19,1,2,2
928,32475,32475,32428530102,3242853,1,2,1,1,0,10,0,1.0,1,12,1.77,11577,0,19,1,4,2
929,32476,32476,32428530103,3242853,1,3,0,1,1,9,0,1.0,1,10,1.67,11577,0,19,1,4,2
930,32652,32652,32439210102,3243921,1,2,1,2,0,9,10,1.0,1,36,14.42,11520,1,19,1,9,2
931,32654,32654,32439210104,3243921,1,4,0,2,1,3,1,1.0,1,18,3.55,11550,0,19,1,9,2
932,32655,32655,32439210202,3243921,2,2,1,2,0,9,10,1.0,1,9,1.98,11520,0,19,1,9,2
933,32656,32656,32439210203,3243921,2,3,0,2,1,3,1,1.0,1,10,1.97,11566,0,19,1,9,2
934,32683,32683,32439920102,3243992,1,2,1,1,0,9,0,1.0,1,63,25.51,11783,1,19,1,2,1
935,32685,32685,32439920104,3243992,1,4,0,1,1,3,0,1.0,1,15,2.75,11710,0,19,1,2,1
936,32686,32686,32440030102,3244003,1,2,1,3,0,9,0,1.0,1,25,8.46,11764,0,19,1,9,2
937,32687,32687,32440030103,3244003,1,3,0,3,1,3,0,1.0,1,25,8.47,11733,0,19,1,9,2
938,32688,32688,32440030202,3244003,2,2,1,3,0,9,0,1.0,1,45,9.39,11764,0,19,1,9,2
939,32689,32689,32440030203,3244003,2,3,0,3,1,3,0,1.0,1,45,9.39,11961,0,19,1,9,2
940,32844,32844,32447420102,3244742,1,2,1,2,0,14,0,1.0,1,15,5.11,11772,0,19,1,3,2
941,32845,32845,32447420103,3244742,1,3,0,2,0,14,0,1.0,1,3,3.21,11980,0,19,1,3,2
942,32846,32846,32447420104,3244742,1,4,0,2,0,17,0,1.0,1,13,3.52,11980,0,19,1,3,2
943,32847,32847,32447420105,3244742,1,5,0,2,0,9,0,1.0,1,9,4.39,11763,0,19,1,3,2
944,32848,32848,32447420106,3244742,1,6,0,2,0,19,0,1.0,1,4,1.69,11720,0,19,1,3,2
945,32849,32849,32447420107,3244742,1,7,0,2,0,9,0,1.0,1,2,1.69,11738,0,19,1,3,2
946,32850,32850,32447420108,3244742,1,8,0,2,0,20,0,1.0,1,21,12.89,11720,0,19,1,3,2
947,32851,32851,32447420109,3244742,1,9,0,2,0,16,0,1.0,1,5,1.57,11713,0,19,1,3,2
948,32852,32852,32447420110,3244742,1,10,0,2,1,3,0,1.0,1,4,1.57,11772,0,19,1,3,2
949,32853,32853,32447420202,3244742,2,2,1,2,0,14,0,1.0,1,4,3.47,11772,0,19,1,3,2
950,32854,32854,32447420203,3244742,2,3,0,2,0,5,0,2.1,2,15,3.47,11772,0,19,2,3,2
951,32855,32855,32447420204,3244742,2,4,0,2,1,1,3,1.0,1,9,1.57,11713,0,19,1,3,2
952,32856,32856,32447420205,3244742,2,5,1,2,0,14,20,1.0,1,65,50.71,11772,0,19,1,3,2
953,33005,33005,32454300102,3245430,1,2,1,5,0,9,0,1.0,1,26,23.7,11717,0,19,1,3,2
954,33006,33006,32454300103,3245430,1,3,0,5,1,3,0,1.0,1,30,23.72,11530,0,19,1,3,2
955,33015,33015,32454470102,3245447,1,2,1,1,0,9,0,1.0,1,18,9.15,11793,0,19,1,2,1
956,33016,33016,32454470103,3245447,1,3,0,1,0,27,0,1.0,1,18,8.5,11757,0,19,1,2,1
957,33017,33017,32454470104,3245447,1,4,0,1,0,23,0,1.0,1,11,3.58,11714,0,19,1,2,1
958,33018,33018,32454470105,3245447,1,5,0,1,1,3,0,1.0,1,10,0.95,11756,0,19,1,2,1
959,33142,33142,32461340102,3246134,1,2,1,1,0,20,0,1.0,1,8,1.83,11793,0,19,1,3,3
960,33143,33143,32461340103,3246134,1,3,0,1,0,15,0,1.0,1,9,1.83,11793,0,19,1,3,3
961,33144,33144,32461340104,3246134,1,4,0,1,0,21,0,1.0,1,4,0.9,11793,0,19,1,3,3
962,33145,33145,32461340105,3246134,1,5,0,1,0,9,0,1.0,1,60,17.09,11793,0,19,1,3,3
963,33146,33146,32461340106,3246134,1,6,0,1,0,20,0,1.0,1,50,16.15,11743,0,19,1,3,3
964,33147,33147,32461340107,3246134,1,7,0,1,1,3,0,1.0,1,5,2.99,11758,0,19,1,3,3
965,33161,33161,32462260102,3246226,1,2,1,4,0,6,0,1.0,1,7,1.62,11598,0,19,1,4,2
966,33162,33162,32462260103,3246226,1,3,0,4,0,9,10,2.1,2,25,8.67,11598,0,19,2,4,2
967,33163,33163,32462260104,3246226,1,4,0,4,0,5,0,2.1,2,35,8.72,11501,0,19,2,4,2
968,33164,33164,32462260105,3246226,1,5,0,4,1,3,0,1.0,1,2,1.62,11598,0,19,1,4,2
969,33171,33171,32462260204,3246226,2,4,1,4,0,9,10,1.0,1,5,0.41,11598,0,19,1,4,2
970,33172,33172,32462260205,3246226,2,5,0,4,1,3,0,1.0,1,5,0.41,11598,0,19,1,4,2
971,33202,33202,32463420105,3246342,1,5,1,2,0,9,0,1.0,1,21,15.0,11720,0,19,1,2,2
972,33203,33203,32463420106,3246342,1,6,0,2,1,3,0,1.0,1,26,15.31,11716,0,19,1,2,2
973,33228,33228,32466150102,3246615,1,2,1,1,0,9,0,1.0,1,15,0.0,11946,0,19,1,2,1
974,33229,33229,32466150103,3246615,1,3,0,1,1,3,0,1.0,1,25,0.0,11946,0,19,1,2,1
975,33285,33285,32468840202,3246884,2,2,1,4,0,9,0,8.1,1,10,0.41,11758,0,23,1,2,2
976,33286,33286,32468840203,3246884,2,3,0,4,1,3,0,8.1,1,10,0.41,11758,0,23,1,2,2
977,33291,33291,32468840402,3246884,4,2,1,4,0,9,0,1.0,1,30,11.04,11758,0,19,1,2,2
978,33292,33292,32468840403,3246884,4,3,0,4,0,14,0,1.0,1,38,12.29,11570,0,19,1,2,2
979,33293,33293,32468840404,3246884,4,4,0,4,0,14,0,1.0,1,38,10.02,11576,0,19,1,2,2
980,33294,33294,32468840405,3246884,4,5,0,4,1,3,0,1.0,1,27,6.41,11801,0,19,1,2,2
981,33410,33410,32471130502,3247113,5,2,1,5,0,9,0,2.1,2,15,1.62,11598,0,19,2,4,2
982,33411,33411,32471130503,3247113,5,3,0,5,1,3,0,2.1,2,15,1.62,11516,0,19,2,4,2
983,33462,33462,32474770202,3247477,2,2,1,3,0,5,0,2.1,2,5,3.09,11754,0,19,2,9,3
984,33463,33463,32474770203,3247477,2,3,0,3,0,14,0,1.0,1,39,12.42,11754,0,19,1,9,3
985,33464,33464,32474770204,3247477,2,4,0,3,0,14,0,1.0,1,60,9.27,11733,0,19,1,9,3
986,33465,33465,32474770205,3247477,2,5,0,3,1,3,0,1.0,1,45,7.26,11767,0,19,1,9,3
987,33472,33472,32475120102,3247512,1,2,1,1,0,9,0,1.0,1,50,0.0,11933,0,19,1,4,3
988,33473,33473,32475120103,3247512,1,3,0,1,1,3,0,1.0,1,75,0.0,11747,0,19,1,4,3
989,33480,33480,32475650102,3247565,1,2,1,2,0,17,0,1.0,1,4,0.0,11754,0,19,1,4,2
990,33481,33481,32475650103,3247565,1,3,0,2,0,6,0,1.0,1,29,10.0,11754,0,19,1,4,2
991,33482,33482,32475650104,3247565,1,4,0,2,0,9,10,2.1,2,152,0.0,11743,0,19,2,4,2
992,33484,33484,32475650106,3247565,1,6,0,2,1,1,0,1.0,1,36,0.0,11743,0,19,1,4,2
993,33485,33485,32475650202,3247565,2,2,1,2,0,16,0,1.0,1,25,0.0,11754,0,19,1,4,2
994,33486,33486,32475650203,3247565,2,3,0,2,0,9,0,1.0,1,24,0.0,11735,0,19,1,4,2
995,33487,33487,32475650204,3247565,2,4,0,2,0,16,0,1.0,1,55,33.6,11570,0,19,1,4,2
996,33488,33488,32475650205,3247565,2,5,0,2,1,3,0,1.0,1,5,0.0,11754,0,19,1,4,2
997,33541,33541,32478710202,3247871,2,2,1,5,0,9,0,1.0,1,40,14.94,11590,1,19,1,4,2
998,33903,33903,32496600102,3249660,1,2,1,3,0,9,0,1.0,1,10,1.65,11733,0,19,1,4,3
999,33904,33904,32496600103,3249660,1,3,0,3,0,16,0,1.0,1,10,5.97,11733,0,19,1,4,3
1000,33905,33905,32496600104,3249660,1,4,0,3,1,3,0,1.0,1,10,3.81,11720,0,19,1,4,3
1001,33906,33906,32496600202,3249660,2,2,1,3,0,9,0,1.0,1,30,10.54,11733,0,19,1,4,3
1002,33907,33907,32496600203,3249660,2,3,0,3,1,3,0,1.0,1,40,10.35,11742,0,19,1,4,3
1003,34112,34112,32500150102,3250015,1,2,1,2,0,14,21,7.1,1,105,37.77,11758,1,6,1,9,2
1004,34323,34323,32506830402,3250683,4,2,1,4,0,9,10,1.0,1,90,26.41,11520,1,19,1,4,2
1005,34445,34445,32513750102,3251375,1,2,1,3,0,9,0,1.0,1,35,18.02,11754,0,19,1,2,3
1006,34446,34446,32513750103,3251375,1,3,0,3,0,9,0,1.0,1,28,11.88,11797,0,19,1,2,3
1007,34447,34447,32513750104,3251375,1,4,0,3,1,3,0,1.0,1,18,5.12,11731,0,19,1,2,3
1008,34448,34448,32513750202,3251375,2,2,1,3,0,9,0,1.0,1,45,10.27,11754,0,19,1,2,3
1009,34449,34449,32513750203,3251375,2,3,0,3,1,3,0,1.0,1,40,10.26,11733,0,19,1,2,3
1010,34450,34450,32513750302,3251375,3,2,1,3,0,9,0,1.0,1,25,7.96,11754,0,19,1,2,3
1011,34451,34451,32513750303,3251375,3,3,0,3,1,3,0,1.0,1,25,7.84,11767,0,19,1,2,3
1012,34620,34620,32521230202,3252123,2,2,1,2,0,9,0,1.0,1,36,14.51,11510,1,19,1,4,3
1013,35061,35061,32537020102,3253702,1,2,1,1,0,9,0,1.0,1,25,2.76,11954,0,19,1,2,2
1014,35062,35062,32537020103,3253702,1,3,0,1,1,3,0,1.0,1,30,2.76,11937,0,19,1,2,2
1015,35114,35114,32540180102,3254018,1,2,1,5,0,14,0,1.0,1,30,15.73,11743,0,19,1,4,2
1016,35115,35115,32540180103,3254018,1,3,0,5,0,14,0,1.0,1,30,5.51,11753,0,19,1,4,2
1017,35116,35116,32540180104,3254018,1,4,0,5,1,3,0,1.0,1,30,19.28,11568,0,19,1,4,2
1018,35212,35212,32544700104,3254470,1,4,1,2,0,9,0,1.0,1,5,1.35,11701,0,19,1,4,2
1019,35213,35213,32544700105,3254470,1,5,0,2,1,3,0,1.0,1,5,1.35,11726,0,19,1,4,2
1020,35298,35298,32547090202,3254709,2,2,1,7,0,9,0,1.0,1,70,29.36,11714,1,19,1,3,3
1021,35600,35600,32557700102,3255770,1,2,1,1,0,9,0,1.0,1,30,25.97,11787,0,19,1,2,1
1022,35601,35601,32557700103,3255770,1,3,0,1,1,3,0,1.0,1,30,26.03,11762,0,19,1,2,1
1023,35666,35666,32561030102,3256103,1,2,1,2,0,9,0,1.0,1,20,10.17,11729,0,19,1,2,3
1024,35667,35667,32561030103,3256103,1,3,0,2,1,3,0,1.0,1,30,9.96,11746,0,19,1,2,3
1025,35703,35703,32563400108,3256340,1,8,1,4,0,9,0,1.0,1,30,6.65,11581,0,19,1,3,2
1026,35704,35704,32563400109,3256340,1,9,0,4,1,3,0,1.0,1,30,6.15,11040,0,19,1,3,2
1027,35705,35705,32563400202,3256340,2,2,1,4,0,9,0,1.0,1,60,13.35,11581,0,19,1,3,2
1028,35706,35706,32563400203,3256340,2,3,0,4,1,3,0,1.0,1,30,13.64,11576,0,19,1,3,2
1029,35779,35779,32564340102,3256434,1,2,1,2,0,21,0,7.2,2,68,35.61,11735,1,6,2,4,1
1030,35792,35792,32564610102,3256461,1,2,1,3,0,14,0,1.0,1,40,26.93,11742,0,19,1,4,3
1031,35793,35793,32564610103,3256461,1,3,0,3,1,3,0,1.0,1,55,26.96,11801,0,19,1,4,3
1032,35794,35794,32564610202,3256461,2,2,1,3,0,14,0,1.0,1,20,8.37,11742,0,19,1,4,3
1033,35795,35795,32564610203,3256461,2,3,0,3,0,17,0,1.0,1,15,4.81,11953,0,19,1,4,3
1034,35796,35796,32564610204,3256461,2,4,0,3,1,3,0,1.0,1,12,3.1,11763,0,19,1,4,3
1035,35864,35864,32566810203,3256681,2,3,1,4,0,9,0,1.0,1,30,2.98,11757,0,19,1,2,2
1036,35906,35906,32568490202,3256849,2,2,1,2,0,9,0,1.0,1,62,51.2,11937,0,19,1,2,3
1037,35907,35907,32568490203,3256849,2,3,0,2,0,22,0,1.0,1,63,43.65,11967,0,19,1,2,3
1038,35908,35908,32568490204,3256849,2,4,0,2,1,3,0,1.0,1,11,6.96,11937,0,19,1,2,3
1039,36070,36070,32576760102,3257676,1,2,1,2,0,9,0,2.2,2,57,16.97,11580,1,17,2,2,0
1040,36216,36216,32586700102,3258670,1,2,1,1,0,9,0,1.0,1,30,16.66,11787,0,19,1,3,1
1041,36217,36217,32586700103,3258670,1,3,0,1,1,3,0,1.0,1,30,16.49,11747,0,19,1,3,1
1042,36218,36218,32587600102,3258760,1,2,1,1,0,9,0,1.0,1,51,24.34,11561,0,19,1,4,1
1043,36276,36276,32589520102,3258952,1,2,1,1,0,9,0,1.0,1,20,7.23,11722,0,19,1,1,1
1044,36277,36277,32589520103,3258952,1,3,0,1,1,3,0,1.0,1,22,7.42,11706,0,19,1,1,1
1045,36284,36284,32590960103,3259096,1,3,1,1,0,8,0,1.0,1,8,1.2,11801,0,19,1,1,2
1046,36285,36285,32590960104,3259096,1,4,0,1,0,97,0,1.0,1,3,0.68,11801,0,19,1,1,2
1047,36286,36286,32590960105,3259096,1,5,0,1,0,20,0,1.0,1,3,2.03,11801,0,19,1,1,2
1048,36287,36287,32590960106,3259096,1,6,0,1,0,14,0,7.1,1,57,28.34,11801,1,6,1,1,2
1049,36289,36289,32590960113,3259096,1,13,1,1,0,14,0,1.0,1,20,6.15,11801,0,19,1,1,2
1050,36290,36290,32590960114,3259096,1,14,0,1,0,14,0,1.0,1,5,0.75,0,0,19,1,1,2
1051,36291,36291,32590960115,3259096,1,15,0,1,1,1,3,1.0,1,25,5.86,11771,0,19,1,1,2
1052,36457,36457,32596310102,3259631,1,2,1,2,0,9,0,1.0,1,25,5.31,11746,0,19,1,2,2
1053,36458,36458,32596310103,3259631,1,3,0,2,0,17,0,1.0,1,20,11.11,11721,0,19,1,2,2
1054,36459,36459,32596310104,3259631,1,4,0,2,1,3,0,1.0,1,10,7.53,11753,0,19,1,2,2
1055,36490,36490,32597150102,3259715,1,2,1,1,0,9,10,1.0,1,40,12.21,11791,0,19,1,4,1
1056,36491,36491,32597150103,3259715,1,3,0,1,1,3,0,1.0,1,30,12.19,11030,0,19,1,4,1
1057,36492,36492,32597150104,3259715,1,4,1,1,0,14,27,1.0,1,30,8.82,11791,0,19,1,4,1
1058,36493,36493,32597150105,3259715,1,5,0,1,0,14,27,1.0,1,30,8.69,11579,0,19,1,4,1
1059,36494,36494,32597150106,3259715,1,6,0,1,1,3,0,1.0,1,30,13.37,11021,0,19,1,4,1
1060,36524,36524,32598430102,3259843,1,2,1,6,0,9,16,1.0,1,10,3.2,11003,0,19,1,4,3
1061,36525,36525,32598430103,3259843,1,3,0,6,1,3,0,1.0,1,15,3.25,11581,0,19,1,4,3
1062,36608,36608,32604200102,3260420,1,2,1,3,0,5,0,2.1,3,3,1.66,11772,0,19,3,4,2
1063,36609,36609,32604200103,3260420,1,3,0,3,0,9,0,1.0,1,38,17.22,11715,0,19,1,4,2
1064,36610,36610,32604200104,3260420,1,4,0,3,0,6,0,1.0,1,39,17.6,11787,0,19,1,4,2
1065,36611,36611,32604200105,3260420,1,5,0,3,1,3,0,2.1,2,1,0.75,11772,0,19,2,4,2
1066,36612,36612,32604200202,3260420,2,2,1,3,0,9,0,7.1,1,130,55.5,11772,1,6,1,4,2
1067,36626,36626,32604300202,3260430,2,2,1,5,0,27,0,1.0,1,60,29.02,11590,1,19,1,4,2
1068,36665,36665,32605140102,3260514,1,2,1,2,0,9,0,1.0,1,30,11.73,11720,0,19,1,3,2
1069,36666,36666,32605140103,3260514,1,3,0,2,1,3,0,1.0,1,38,11.73,11961,0,19,1,3,2
1070,36667,36667,32605140202,3260514,2,2,1,2,0,9,0,1.0,1,12,6.29,11720,0,19,1,3,2
1071,36668,36668,32605140203,3260514,2,3,0,2,1,3,0,1.0,1,33,6.29,11733,0,19,1,3,2
1072,36798,36798,32612010202,3261201,2,2,1,2,0,9,0,7.1,1,108,17.41,11030,1,6,1,1,1
1073,36945,36945,32618690202,3261869,2,2,1,3,0,9,0,1.0,1,25,13.61,11793,0,19,1,4,3
1074,36946,36946,32618690203,3261869,2,3,0,3,1,3,0,1.0,1,25,12.39,11791,0,19,1,4,3
