,HHSIZE,TRPDUR,TRPDIST_HN,DNYC,PMODE,TOTTR_R,INCOM_R,HHVEH_R
3382,4,5,2.16,0,19,1,4,3
3383,4,4,2.16,0,19,1,4,3
3384,4,53,36.16,0,19,1,4,3
3385,4,25,8.33,0,19,1,4,3
3386,1,26,29.51,0,19,1,2,2
3387,1,11,4.64,0,19,1,2,2
3388,1,35,26.47,0,19,1,2,2
3389,5,30,12.63,0,19,1,4,2
3390,5,30,12.62,0,19,1,4,2
3391,1,26,11.61,0,19,1,4,1
3392,1,40,11.1,0,19,1,4,1
3393,3,15,2.29,0,19,1,4,2
3394,3,10,2.29,0,19,1,4,2
3395,3,22,8.15,0,19,1,4,2
3396,3,15,8.16,0,19,1,4,2
3397,2,19,10.3,0,19,1,2,1
3398,2,23,11.91,0,19,1,2,1
3399,3,80,19.71,1,12,1,3,3
3400,3,10,1.43,0,19,1,3,3
3401,3,113,0.0,1,12,1,4,3
3402,3,35,6.06,0,19,1,4,3
3403,3,30,5.95,0,19,1,4,3
3404,2,30,8.28,0,19,1,4,2
3405,2,35,8.75,0,19,1,4,2
3406,2,30,15.99,0,19,1,4,2
3407,2,30,15.67,0,19,1,4,2
3408,2,20,5.98,0,19,1,2,2
3409,2,20,6.82,0,19,1,2,2
3410,2,15,3.4,0,19,1,2,2
3411,2,10,0.42,0,19,1,2,2
3412,2,9,0.42,0,19,1,2,2
3413,2,14,4.71,0,19,1,4,2
3414,2,12,4.7,0,19,1,4,2
3415,4,20,2.36,1,19,1,9,2
3416,1,6,0.0,0,19,1,2,1
3417,1,4,0.0,0,19,1,2,1
3418,1,4,0.0,0,19,1,2,1
3419,1,5,0.0,0,19,1,2,1
3420,2,2,0.86,0,19,1,4,2
3421,2,1,0.86,0,19,1,4,2
3422,2,22,16.26,0,19,1,4,2
3423,2,18,0.0,0,19,1,4,2
3424,2,27,0.0,0,19,1,4,2
3425,2,2,0.86,0,19,1,4,2
3426,2,15,2.66,0,16,4,2,1
3427,2,15,2.17,0,16,1,2,1
3428,2,32,8.64,0,19,1,4,2
3429,2,12,0.0,0,19,1,4,2
3430,2,14,0.0,0,19,1,4,2
3431,2,9,0.52,0,19,1,4,2
3432,2,55,41.75,0,19,1,4,2
3433,2,45,42.38,0,19,1,4,2
3434,2,7,0.95,0,19,1,2,2
3435,2,5,0.69,0,19,1,2,2
3436,2,10,0.95,0,19,1,2,2
3437,3,30,13.81,0,19,1,4,2
3438,3,45,14.88,0,19,1,4,2
3439,3,45,17.69,0,19,1,4,2
3440,3,55,17.49,0,19,1,4,2
3441,3,40,2.54,0,6,1,4,2
3442,3,9,2.54,0,17,2,4,2
3443,1,23,15.63,0,19,1,4,1
3444,1,16,15.19,0,19,1,4,1
3445,1,13,1.8,0,19,1,4,1
3446,2,39,8.74,0,19,1,2,1
3447,2,65,9.52,0,19,1,2,1
3448,2,8,0.96,0,19,1,2,1
3449,2,19,15.64,0,19,1,3,3
3450,2,2,0.46,0,19,1,3,3
3451,2,30,9.01,0,19,1,3,3
3452,2,4,0.87,0,19,1,3,3
3453,2,28,11.29,0,19,1,3,3
3454,2,10,3.15,0,19,1,3,3
3455,2,9,1.54,0,19,1,3,3
3456,2,17,4.28,0,19,1,3,3
3457,2,14,0.0,0,19,1,3,3
3458,2,11,0.0,0,19,1,3,3
3459,2,20,0.0,0,19,1,3,3
3460,2,15,5.0,0,19,1,3,3
3461,2,9,2.42,0,19,1,3,3
3462,2,30,13.44,0,19,2,4,3
3463,2,30,11.4,0,19,1,4,3
3464,2,15,3.4,0,19,1,4,3
3465,2,60,9.11,0,19,1,4,3
3466,2,60,19.02,0,19,1,4,3
3467,2,10,2.31,0,19,1,4,3
3468,2,30,6.44,0,19,1,4,3
3469,2,20,8.75,0,19,1,4,3
3470,1,13,2.86,0,19,1,4,2
3471,1,16,3.45,0,19,1,4,2
3472,1,30,5.53,0,19,1,4,2
3473,1,10,0.4,0,19,1,4,2
3474,1,32,17.13,0,19,1,4,1
3475,1,44,17.13,0,19,1,4,1
3476,2,115,36.51,1,19,1,3,1
3477,4,8,3.09,0,19,4,4,2
3478,4,14,5.65,0,19,2,4,2
3479,4,15,5.5,0,19,2,4,2
3480,4,10,3.09,0,19,4,4,2
3481,4,8,3.09,0,17,4,4,2
3482,4,14,5.65,0,17,2,4,2
3483,4,15,5.5,0,17,2,4,2
3484,4,10,3.09,0,17,4,4,2
3485,4,40,10.29,0,19,1,4,3
3486,4,2,3.14,0,19,1,4,3
3487,4,22,7.65,0,19,1,4,3
3488,4,30,9.04,0,19,1,4,3
3489,4,30,11.72,0,19,1,4,3
3490,4,20,11.74,0,19,1,4,3
3491,4,31,9.66,0,19,1,4,3
3492,3,3,0.0,0,17,2,4,2
3493,3,3,0.0,0,17,2,4,2
3494,2,40,39.58,1,19,1,4,2
3495,2,10,1.4,0,19,1,4,2
3496,2,8,3.09,0,19,1,4,2
3497,2,10,3.09,0,19,1,4,2
3498,2,5,4.12,0,19,2,2,2
3499,2,10,3.87,0,17,2,2,2
3500,1,55,17.55,0,19,1,3,2
3501,1,65,17.55,0,19,1,3,2
3502,1,22,13.76,0,19,1,3,2
3503,1,4,0.55,0,19,1,3,2
3504,1,7,0.55,0,19,1,3,2
3505,1,8,1.35,0,19,1,3,2
3506,1,21,12.82,0,19,1,3,2
3507,3,127,0.0,1,6,1,4,2
3508,4,2,0.68,0,19,3,3,2
3509,4,24,12.62,0,19,1,3,2
3510,4,2,0.75,0,19,1,3,2
3511,4,13,6.05,0,19,1,3,2
3512,4,13,5.56,0,19,1,3,2
3513,4,25,12.61,0,19,1,3,2
3514,4,1,0.68,0,19,3,3,2
3515,4,35,21.72,0,19,1,3,2
3516,4,9,0.0,0,19,2,3,2
3517,4,11,0.0,0,19,2,3,2
3518,4,40,22.42,0,19,1,3,2
3519,2,25,32.03,0,19,1,4,3
3520,2,35,12.02,0,19,1,4,3
3521,2,18,14.94,0,19,1,4,3
3522,2,21,13.7,0,19,1,4,3
3523,2,13,4.39,0,19,1,4,3
3524,2,13,3.21,0,19,1,4,3
3525,2,35,14.62,0,19,1,4,3
3526,2,4,3.77,0,19,1,4,3
3527,2,3,4.55,0,19,1,4,3
3528,2,4,4.55,0,19,1,4,3
3529,2,4,3.77,0,19,1,4,3
3530,3,88,64.02,1,19,1,2,2
3531,2,30,14.59,0,19,1,4,2
3532,2,45,14.41,0,19,1,4,2
3533,2,30,9.11,0,19,1,3,3
3534,2,30,8.85,0,19,1,3,3
3535,4,25,14.69,0,19,2,4,2
3536,4,26,12.74,0,19,1,4,2
3537,2,31,18.12,0,19,1,4,2
3538,2,34,17.68,0,19,1,4,2
3539,3,45,29.17,0,19,1,4,2
3540,3,15,5.97,0,19,1,4,2
3541,3,48,23.1,0,19,1,4,2
3542,3,50,36.17,0,19,1,4,2
3543,3,50,36.04,0,19,1,4,2
3544,2,30,8.22,0,19,1,3,2
3545,2,15,5.37,0,19,1,3,2
3546,2,10,3.54,0,19,1,3,2
3547,2,15,8.4,0,19,1,3,2
3548,2,20,2.86,0,19,1,3,2
3549,2,20,7.51,0,19,1,3,2
3550,2,140,61.45,1,6,1,3,2
3551,3,15,5.97,0,19,1,4,2
3552,3,15,5.97,0,19,1,4,2
3553,3,15,0.62,0,19,1,4,3
3554,3,30,4.11,0,19,1,4,3
3555,3,15,4.11,0,19,1,4,3
3556,3,180,0.62,0,19,1,4,3
3557,3,30,15.48,0,19,1,4,3
3558,3,30,15.72,0,19,1,4,3
3559,3,15,0.62,0,19,1,4,3
3560,3,60,7.9,0,19,1,4,3
3561,3,45,7.92,0,19,1,4,3
3562,2,23,9.82,0,19,1,4,2
3563,2,2,0.75,0,19,1,4,2
3564,2,40,7.35,0,19,1,4,2
3565,2,15,2.88,0,19,1,4,2
3566,1,127,66.23,1,6,2,3,1
3567,2,17,10.4,0,19,1,4,2
3568,2,10,5.78,0,19,1,4,2
3569,2,10,5.93,0,19,1,4,2
3570,2,30,0.0,0,19,1,4,2
3571,2,5,0.0,0,19,1,4,2
3572,2,25,8.22,0,19,1,4,2
3573,2,6,2.23,0,19,1,4,2
3574,2,18,3.94,0,19,1,4,2
3575,2,23,2.86,0,19,1,4,2
3576,2,27,7.51,0,19,1,4,2
3577,4,7,2.05,0,19,1,4,2
3578,4,34,28.99,0,19,1,4,2
3579,4,6,1.59,0,19,1,4,2
3580,4,13,3.56,0,19,1,4,2
3581,4,15,3.56,0,19,1,4,2
3582,4,51,28.55,0,19,1,4,2
3583,4,1,0.76,0,19,1,4,2
3584,4,4,0.76,0,19,2,4,2
3585,4,6,2.84,0,19,3,4,2
3586,4,3,3.23,0,19,3,4,2
3587,4,11,2.22,0,19,2,4,2
3588,4,13,3.94,0,19,1,4,2
3589,4,7,3.11,0,19,1,4,2
3590,4,14,4.37,0,19,1,4,2
3591,1,22,0.61,0,23,1,1,0
3592,1,12,0.61,0,17,2,1,0
3593,4,15,3.24,0,19,1,4,3
3594,4,15,3.24,0,19,1,4,3
3595,4,16,5.99,0,19,1,4,3
3596,4,18,5.98,0,19,1,4,3
3597,4,40,22.43,0,19,1,4,3
3598,4,38,22.11,0,19,1,4,3
3599,2,50,25.54,0,19,1,3,3
3600,2,30,19.63,0,19,1,3,3
3601,2,30,12.51,0,19,1,3,3
3602,2,18,15.99,0,19,1,2,2
3603,2,30,15.41,0,19,1,2,2
3604,1,40,28.34,0,19,1,2,1
3605,1,10,3.07,0,17,4,2,1
3606,1,15,3.15,0,17,4,2,1
3607,1,60,29.41,0,19,1,2,1
3608,1,5,1.57,0,19,1,2,1
3609,2,10,2.41,0,19,1,4,3
3610,2,15,2.41,0,19,1,4,3
3611,2,20,11.4,0,19,1,4,3
3612,2,25,11.4,0,19,1,4,3
3613,1,10,3.41,0,19,1,1,1
3614,1,15,3.41,0,19,1,1,1
3615,1,115,0.0,1,6,1,3,1
3616,1,22,12.57,0,19,1,2,1
3617,1,6,2.31,0,19,1,2,1
3618,1,6,2.31,0,19,1,2,1
3619,1,13,0.92,0,19,1,2,1
3620,1,19,0.92,0,19,1,2,1
3621,1,21,12.79,0,19,1,2,1
3624,2,10,3.52,0,19,1,1,2
3625,2,10,3.52,0,19,1,1,2
3626,2,12,3.52,0,19,1,1,2
3627,2,8,3.52,0,19,1,1,2
3628,4,45,27.8,0,19,1,4,2
3629,4,48,27.71,0,19,1,4,2
3630,6,2,0.75,0,19,1,3,3
3631,6,2,0.75,0,19,1,3,3
3632,6,2,0.75,0,19,1,3,3
3633,6,16,0.0,0,19,1,3,3
3634,6,14,0.0,0,19,1,3,3
3635,6,15,4.94,0,19,1,3,3
3636,6,53,34.76,0,19,1,3,3
3637,6,65,35.65,0,19,1,3,3
3638,6,2,0.75,0,19,1,3,3
3639,6,30,10.09,0,19,1,3,3
3640,6,30,5.04,0,19,1,3,3
3641,6,30,5.57,0,19,1,3,3
3642,2,5,1.4,0,19,1,4,3
3643,2,5,1.4,0,19,1,4,3
3644,2,5,1.4,0,19,1,4,3
3645,2,10,1.4,0,19,1,4,3
3646,2,30,1.4,0,19,1,4,3
3647,2,60,29.55,0,19,1,4,3
3648,2,65,29.32,0,19,1,4,3
3649,3,12,3.21,0,19,1,4,3
3650,3,16,11.15,0,19,1,4,3
3651,3,20,6.69,0,19,1,4,3
3652,3,15,4.47,0,19,2,4,3
3653,3,15,12.0,0,19,1,4,3
3654,3,45,22.58,0,19,1,4,3
3655,3,30,15.98,0,19,1,4,3
3656,3,20,6.44,0,19,1,4,3
3657,3,45,47.45,0,19,1,4,3
3658,1,20,9.36,0,19,1,4,2
3659,1,20,8.72,0,19,1,4,2
3660,3,110,41.3,1,6,1,4,1
3661,3,20,0.75,0,23,1,4,1
3662,2,2,2.01,0,19,1,2,2
3663,2,45,22.53,0,19,1,2,2
3664,2,42,19.2,0,19,1,2,2
3665,3,27,14.69,0,19,1,2,2
3666,3,29,12.1,0,19,1,2,2
3667,3,5,1.56,0,19,1,2,2
3668,3,8,1.56,0,19,1,2,2
3669,1,21,10.65,0,19,1,1,1
3670,1,40,10.6,0,19,1,1,1
3671,5,19,6.7,0,19,2,4,3
3672,5,19,7.52,0,19,1,4,3
3673,5,3,0.75,0,19,1,4,3
3674,5,16,8.15,0,19,1,4,3
3675,5,28,8.8,0,19,2,4,3
3676,5,19,6.7,0,17,2,4,3
3677,5,28,8.8,0,17,2,4,3
3678,3,10,4.08,0,19,1,3,3
3679,3,10,3.52,0,19,1,3,3
3680,2,20,19.22,0,19,1,4,2
3681,2,30,18.99,0,19,1,4,2
3682,4,20,8.85,0,19,1,4,3
3683,4,5,0.95,0,19,1,4,3
3684,4,2,0.95,0,19,1,4,3
3685,4,20,9.11,0,19,1,4,3
3686,2,31,18.48,1,19,1,3,2
3687,2,90,31.77,1,6,1,2,2
3688,2,80,31.77,1,6,1,2,2
3689,2,30,6.91,0,19,1,2,2
3690,2,30,6.84,0,19,1,2,2
3691,4,10,1.38,0,19,1,4,3
3692,4,35,1.33,0,19,1,4,3
3693,4,100,0.0,1,6,1,4,3
3694,4,20,12.98,0,19,1,4,3
3695,6,105,33.52,1,6,1,4,2
3696,3,45,34.38,1,19,1,3,2
3697,3,10,0.51,0,19,1,3,2
3698,2,30,10.87,0,19,1,4,2
3699,2,30,4.38,0,19,3,4,2
3700,2,20,4.42,0,19,3,4,2
3701,2,25,10.63,0,19,1,4,2
3702,2,5,0.52,0,19,1,4,2
3703,2,8,1.5,0,19,1,2,3
3704,2,20,1.5,0,19,1,2,3
3705,2,45,28.54,0,19,1,2,3
3706,2,45,23.43,0,19,1,2,3
3707,2,45,23.49,0,19,1,2,3
3708,2,10,1.64,0,19,1,4,2
3709,2,10,0.44,0,19,1,4,2
3710,2,5,1.64,0,19,1,4,2
3711,4,70,33.44,1,6,1,3,2
3712,4,25,2.47,0,19,1,3,2
3713,2,10,1.86,0,19,1,4,2
3714,2,10,1.86,0,19,1,4,2
3715,2,10,1.86,0,19,1,4,2
3716,2,10,1.86,0,19,1,4,2
3717,3,71,31.62,1,6,1,3,2
3718,2,4,1.2,0,19,1,2,3
3719,2,3,1.2,0,19,1,2,3
3720,2,3,1.2,0,19,1,2,3
3721,2,3,1.2,0,19,1,2,3
3722,2,3,1.2,0,19,1,2,3
3723,2,3,1.2,0,19,1,2,3
3724,2,7,1.2,0,19,1,2,3
3725,2,5,1.2,0,19,1,2,3
3726,2,5,1.2,0,19,1,2,3
3727,2,5,1.2,0,19,1,2,3
3728,4,5,0.77,0,19,1,2,2
3729,4,25,26.06,1,19,1,2,2
3730,7,110,7.88,1,15,1,4,1
3731,7,50,11.44,0,15,2,4,1
3732,7,130,11.22,0,15,1,4,1
3733,1,18,0.0,0,19,1,2,1
3734,1,24,0.0,0,19,1,2,1
3735,4,10,1.84,0,19,1,1,1
3736,4,10,1.84,0,19,1,1,1
3737,3,5,4.33,0,19,2,9,2
3738,3,9,3.27,0,19,1,9,2
3739,3,10,1.95,0,19,1,9,2
3740,3,5,4.33,0,17,2,9,2
3743,3,30,3.27,0,23,1,9,2
3744,3,30,1.95,0,23,1,9,2
3745,4,10,3.21,0,19,3,4,2
3746,4,30,11.43,0,19,1,4,2
3747,4,20,10.94,0,19,1,4,2
3748,4,85,34.17,0,19,1,4,2
3749,4,40,34.2,0,19,1,4,2
3750,2,10,5.88,0,19,1,4,2
3751,2,10,5.61,0,19,1,4,2
3752,2,4,0.51,0,19,1,2,2
3753,2,8,4.81,0,19,1,2,2
3754,2,9,4.67,0,19,1,2,2
3755,5,25,7.28,0,19,1,2,2
3756,5,7,0.79,0,19,1,2,2
3757,5,10,0.79,0,19,1,2,2
3758,5,35,7.28,0,19,1,2,2
3759,5,20,0.75,0,19,1,2,2
3760,5,30,0.75,0,19,1,2,2
3761,3,5,3.81,0,17,2,3,3
3762,3,5,3.81,0,17,2,3,3
3763,2,70,21.54,1,19,1,2,2
3764,1,10,17.72,1,19,1,3,1
3765,2,60,4.71,0,17,2,3,2
3766,2,60,4.7,0,17,2,3,2
3767,2,72,36.8,1,6,1,9,2
3768,2,20,6.06,0,19,1,9,2
3769,2,20,6.84,0,19,1,9,2
3770,2,10,2.54,0,19,1,4,3
3771,2,10,2.54,0,19,1,4,3
3772,2,10,2.54,0,19,1,4,3
3773,2,10,2.54,0,19,1,4,3
3774,5,90,25.08,1,6,1,2,2
3775,4,5,1.83,0,19,1,4,3
3776,4,5,1.8,0,19,1,4,3
3777,4,5,1.44,0,19,1,4,3
3778,4,5,1.42,0,19,1,4,3
3779,2,71,0.0,1,12,1,3,1
3780,3,105,17.65,1,6,1,4,3
3781,3,15,3.3,0,19,1,4,3
3782,3,30,3.1,0,19,1,4,3
3783,2,22,8.93,0,19,1,4,2
3784,2,19,9.46,0,19,1,4,2
3785,2,17,8.93,0,19,1,4,2
3786,2,4,0.67,0,19,1,4,2
3789,2,9,0.67,0,19,1,4,2
3790,2,28,9.46,0,19,1,4,2
3791,3,90,24.62,1,6,2,4,3
3792,3,75,25.33,1,6,2,4,3
3793,4,35,18.24,1,19,1,4,2
3794,2,6,3.19,0,19,1,4,2
3795,2,49,34.95,0,19,2,4,2
3796,2,9,3.19,0,19,1,4,2
3797,5,25,6.63,0,19,1,4,3
3798,5,30,6.68,0,19,1,4,3
3799,3,37,3.18,0,19,1,4,3
3800,3,15,10.82,0,19,1,4,3
3801,3,13,0.98,0,19,1,4,3
3802,3,35,13.11,0,19,1,4,3
3803,3,35,26.1,0,19,1,4,3
3804,3,24,21.36,0,19,1,4,3
3805,3,13,5.28,0,19,1,4,3
3806,2,20,5.18,0,19,1,1,2
3807,2,25,5.18,0,19,1,1,2
3808,2,15,1.47,0,19,1,1,2
3809,2,15,1.47,0,19,1,1,2
3810,2,11,1.26,0,19,1,9,2
3811,2,54,1.26,0,19,1,9,2
3812,2,100,0.0,1,6,1,4,3
3813,2,25,8.56,0,19,1,4,3
3814,2,36,8.54,0,19,1,4,3
3815,2,45,2.31,0,19,1,2,2
3816,2,30,5.2,0,19,1,2,2
3817,2,30,11.29,0,19,1,2,2
3818,2,30,2.6,0,19,1,2,2
3819,2,30,3.4,0,19,1,2,2
3820,2,51,3.41,0,19,1,2,2
3821,2,107,29.83,1,6,1,4,2
3822,3,24,7.96,0,19,1,4,3
3823,3,6,0.75,0,19,1,4,3
3824,3,4,0.75,0,19,2,4,3
3825,3,5,0.75,0,19,2,4,3
3826,3,4,0.75,0,19,2,4,3
3827,3,2,0.75,0,19,1,4,3
3828,3,18,5.41,0,19,1,4,3
3829,3,8,2.73,0,19,1,4,3
3830,3,5,0.6,0,19,1,4,3
3831,3,10,3.74,0,19,1,4,3
3832,3,23,6.6,0,19,1,4,3
3833,3,30,6.59,0,19,1,4,3
3834,3,50,19.92,1,6,1,4,2
3835,3,5,2.03,0,19,2,4,2
3836,3,5,1.23,0,19,2,4,2
3837,3,5,1.01,0,19,2,4,2
3838,3,39,5.81,1,6,1,4,2
3839,3,5,2.03,0,17,2,4,2
3840,3,5,1.23,0,17,2,4,2
3841,3,5,1.01,0,17,2,4,2
3842,1,20,11.06,0,19,1,2,1
3843,1,13,3.16,0,19,1,2,1
3844,1,13,4.86,0,19,1,2,1
3845,1,9,2.27,0,19,1,2,1
3846,1,5,3.37,0,19,1,2,1
3847,1,17,6.72,0,19,1,2,1
3848,1,10,2.8,0,19,1,2,3
3849,1,15,2.83,0,19,1,2,3
3850,1,15,2.8,0,19,1,2,3
3851,1,15,2.83,0,19,1,2,3
3852,3,165,0.0,1,6,1,4,3
3853,3,25,8.2,0,19,1,4,3
3854,3,48,8.19,0,19,1,4,3
3855,3,15,6.81,0,19,1,4,3
3856,3,17,6.76,0,19,1,4,3
3857,3,30,13.43,1,19,1,2,2
3858,3,40,9.35,1,19,1,2,2
3859,2,25,10.45,0,19,1,9,2
3860,2,40,9.67,0,19,1,9,2
3861,3,94,31.05,1,6,1,4,2
3862,3,23,12.3,0,19,1,4,2
3863,3,20,12.83,0,19,1,4,2
3864,3,3,0.52,0,19,2,4,2
3865,4,15,5.34,0,19,1,9,3
3866,4,15,4.33,0,19,1,9,3
3867,1,35,18.3,1,19,1,3,1
3868,2,15,8.65,0,19,1,4,2
3869,2,15,8.65,0,19,1,4,2
3870,1,55,12.84,0,19,1,2,1
3871,1,55,0.0,0,19,1,2,1
3872,1,55,0.0,0,19,1,2,1
3873,3,20,3.58,0,19,1,2,3
3874,3,31,3.66,0,19,1,2,3
3875,3,15,3.58,0,19,1,2,3
3876,3,40,3.66,0,19,1,2,3
3877,5,90,40.36,0,19,1,3,2
3878,5,65,40.46,0,19,1,3,2
3879,4,25,20.02,0,19,1,9,3
3880,4,36,19.29,0,19,1,9,3
3881,4,11,7.53,0,19,1,9,3
3882,4,8,3.01,0,19,1,9,3
3883,4,20,9.85,0,19,1,9,3
3884,1,101,56.34,1,19,1,2,1
3885,3,7,1.61,0,19,2,3,2
3886,3,28,15.17,0,19,1,3,2
3887,3,35,13.95,0,19,1,3,2
3888,1,49,0.0,0,19,1,2,1
3889,1,56,0.0,0,19,1,2,1
3890,2,13,4.22,0,19,1,3,3
3891,2,15,4.23,0,19,1,3,3
3892,2,19,4.22,0,18,1,3,3
3893,2,5,2.41,0,18,1,3,3
3894,2,10,2.41,0,18,1,3,3
3895,2,10,4.23,0,18,1,3,3
3896,3,30,15.52,0,19,1,4,3
3897,3,40,15.48,0,19,1,4,3
3898,3,36,13.85,0,19,1,4,3
3899,3,34,13.13,0,19,1,4,3
3900,3,16,13.85,0,19,1,4,3
3901,3,39,13.13,0,19,1,4,3
3902,5,120,0.0,1,6,2,2,2
3903,3,15,2.45,0,19,1,4,2
3904,3,20,2.45,0,19,1,4,2
3905,3,145,0.0,1,6,1,4,2
3906,2,180,41.34,1,6,1,4,2
3907,5,15,3.09,0,19,1,9,3
3908,5,15,7.83,0,19,1,9,3
3909,5,15,3.27,0,19,1,9,3
3910,5,10,2.56,0,19,1,9,3
3911,5,15,2.52,0,19,1,9,3
3912,2,27,7.87,0,19,1,3,2
3913,2,32,18.31,0,19,1,3,2
3914,2,35,16.65,0,19,1,3,2
3915,2,15,6.52,0,19,1,3,2
3916,2,20,6.55,0,19,1,3,2
3917,2,40,21.37,0,19,1,4,3
3918,2,40,21.41,0,19,1,4,3
3919,2,20,6.29,0,19,1,4,3
3920,2,10,2.67,0,19,1,4,3
3921,2,10,0.65,0,19,1,4,3
3922,2,15,1.65,0,19,1,4,3
3923,2,15,3.81,0,19,1,4,3
3924,2,150,26.06,1,19,2,2,2
3925,2,140,15.73,0,17,2,2,2
3926,2,20,6.52,0,19,1,2,2
3927,5,45,12.42,0,19,1,4,3
3928,5,15,4.17,0,19,1,4,3
3929,5,43,32.14,0,19,3,4,3
3930,5,10,0.87,0,19,3,4,3
3931,5,50,39.55,0,19,3,4,3
3932,5,12,2.37,0,19,2,4,3
3933,5,15,2.37,0,19,1,4,3
3934,5,15,2.37,0,19,1,4,3
3935,4,120,41.28,1,19,1,4,3
3936,4,30,14.73,0,19,1,4,3
3937,4,30,15.34,0,19,1,4,3
3938,2,60,10.32,0,19,1,4,2
3939,2,60,10.33,0,19,1,4,2
3940,2,83,38.52,1,6,1,3,2
3941,2,30,6.13,0,19,1,3,2
3942,2,35,6.14,0,19,1,3,2
3943,1,8,2.09,0,19,1,1,1
3944,1,6,2.12,0,19,1,1,1
3945,2,10,3.01,0,19,1,2,2
3946,2,5,3.01,0,19,1,2,2
3947,2,7,3.01,0,19,1,2,2
3948,2,7,3.01,0,19,1,2,2
3949,2,2,0.86,0,19,1,2,2
3950,2,2,0.86,0,19,1,2,2
3951,4,25,9.22,0,19,1,4,2
3952,4,30,9.2,0,19,1,4,2
3953,2,7,1.11,0,19,1,4,1
3954,2,17,10.78,0,19,1,4,1
3955,2,34,10.82,0,19,1,4,1
3956,1,30,19.74,0,19,1,2,1
3957,1,30,18.99,0,19,1,2,1
3958,5,25,0.0,0,19,1,4,2
3959,5,30,0.0,0,19,1,4,2
3960,5,30,0.0,0,19,2,4,2
3961,5,15,0.0,0,19,2,4,2
3962,4,18,5.8,0,19,1,4,3
3963,4,20,7.3,0,19,1,4,3
3964,4,1,0.61,0,19,2,4,3
3965,4,35,0.0,0,19,1,4,3
3966,4,40,0.0,0,19,1,4,3
3967,2,143,36.43,1,6,1,4,2
3968,3,20,8.4,0,19,1,4,2
3969,3,1,3.2,0,19,1,4,2
3970,3,20,9.07,0,19,1,4,2
3971,3,41,31.9,0,19,1,4,2
3972,3,12,4.74,0,19,2,4,2
3973,3,12,4.55,0,19,2,4,2
3974,3,26,24.91,0,19,1,4,2
3975,3,15,15.9,0,19,1,4,2
3976,3,15,0.72,0,19,1,4,2
3977,2,45,21.48,0,19,1,4,2
3978,2,125,44.19,1,12,2,4,2
3979,2,59,21.49,0,19,1,4,2
3980,4,20,9.09,0,19,1,4,2
3981,4,30,10.85,0,19,1,4,2
3982,3,10,3.66,0,19,2,4,2
3983,3,13,7.26,0,19,1,4,2
3984,3,15,9.02,0,19,1,4,2
3985,3,117,0.0,1,6,1,4,2
3986,3,20,1.47,0,19,1,4,2
3987,3,10,3.66,0,19,2,4,2
3988,3,43,16.49,0,19,1,2,3
3989,3,50,26.45,0,19,1,2,3
3990,3,15,5.22,0,19,1,2,3
3991,3,12,5.18,0,19,1,2,3
3992,3,15,5.18,0,19,1,2,3
3993,3,15,5.18,0,19,1,2,3
3994,2,15,5.93,0,19,1,4,3
3995,2,20,5.78,0,19,1,4,3
3996,2,20,5.93,0,19,1,4,3
3997,2,20,5.78,0,19,1,4,3
3998,2,30,7.68,0,19,1,2,2
3999,2,5,0.88,0,19,1,2,2
4000,2,30,11.59,0,19,1,2,2
4001,2,15,7.35,0,19,3,2,2
4002,2,15,2.63,0,19,4,2,2
4003,2,14,3.61,0,19,4,2,2
4004,2,38,6.13,0,19,4,2,2
4005,2,20,2.77,0,19,1,2,2
4006,2,20,6.9,0,19,1,2,2
4007,2,20,7.27,0,19,2,2,2
4008,2,25,7.24,0,19,1,2,2
4009,2,7,0.88,0,19,1,2,2
4010,2,25,9.54,0,19,1,2,2
4011,2,20,6.14,0,19,4,2,2
4012,2,14,3.61,0,19,4,2,2
4013,2,14,2.63,0,19,4,2,2
4014,2,8,2.96,0,19,3,2,2
4015,2,20,4.9,0,19,3,2,2
4016,2,20,13.29,0,19,1,2,2
4017,2,20,1.96,0,19,2,2,2
4018,2,10,3.14,0,19,2,2,2
4019,2,12,3.14,0,19,1,2,2
4020,2,7,0.88,0,19,1,2,2
4021,2,27,7.68,0,19,1,2,2
4022,4,120,0.0,1,6,1,4,2
4023,4,50,32.74,1,19,1,4,2
4024,3,30,12.47,0,19,2,3,2
4025,3,7,0.0,0,19,1,3,2
4026,3,17,0.0,0,19,1,3,2
4027,3,30,12.49,0,19,1,3,2
4028,4,90,42.27,0,19,1,4,3
4029,4,90,42.75,0,19,1,4,3
4030,4,20,5.1,0,19,1,4,3
4031,4,20,5.09,0,19,1,4,3
4032,1,25,1.82,0,23,1,9,3
4033,1,30,1.82,0,23,1,9,3
4034,3,15,4.62,0,19,1,4,3
4035,3,10,3.29,0,19,1,4,3
4036,3,30,15.11,0,19,1,4,3
4037,3,30,13.76,0,19,1,4,3
4038,2,72,26.77,1,19,1,1,2
4039,2,15,5.94,0,19,1,1,2
4040,2,22,7.79,1,19,1,1,2
4041,2,10,1.38,0,19,1,1,2
4042,2,5,1.68,0,19,1,1,2
4043,4,100,22.3,1,6,1,4,3
4044,4,28,4.98,0,6,1,4,3
4045,4,30,23.51,0,19,1,4,3
4046,4,30,23.77,0,19,1,4,3
4047,6,30,7.71,0,19,1,4,3
4048,6,15,4.76,0,19,1,4,3
4049,6,5,3.1,0,19,1,4,3
4050,6,35,17.83,0,19,1,4,3
